status,record_id,skip_reason,state_code,year,title,url,place_name,date_band
inserted,180,,QLD,2000,"Kilcoy, Queensland 2000",https://www.yowiehunters.com.au/queensland/1879-kilcoy-queensland-2000,Kilcoy,modern_1970_present
inserted,181,,QLD,2000,"Tully, Queensland 2000",https://www.yowiehunters.com.au/queensland/1340-tully-qld-2000,Tully,modern_1970_present
inserted,182,,QLD,2001,"Laidley, Queensland 2001 (2)",https://www.yowiehunters.com.au/queensland/1302-laidley-qld-2001,Laidley,modern_1970_present
inserted,183,,QLD,2002,"Beerwah, Queensland 2002",https://www.yowiehunters.com.au/queensland/1269-beerwah-qld-2002,Beerwah,modern_1970_present
inserted,184,,QLD,2003,"Glasshouse Mtns, Queensland 2003",https://www.yowiehunters.com.au/queensland/1292-glasshouse-mtns-qld-2003,Glass House Mountains,modern_1970_present
inserted,185,,QLD,2003,"Tin Can Bay, Queensland 2003",https://www.yowiehunters.com.au/queensland/1337-tin-can-bay-qld-2003,Camp Kerr,modern_1970_present
inserted,186,,QLD,2004,"Lamington NP, Queensland 2004",https://www.yowiehunters.com.au/queensland/2220-lamington-np-queensland-2004,Lamington National Park,modern_1970_present
inserted,187,,QLD,1998,"Canarvon Gorge, Queensland 2005",https://www.yowiehunters.com.au/queensland/1277-canarvon-gorge-qld-1998,Canarvon Gorge,modern_1970_present
inserted,188,,QLD,2005,"Ormeau, Queensland 2005",https://www.yowiehunters.com.au/queensland/2265-ormeau-queensland-2006,Ormeau,modern_1970_present
inserted,189,,QLD,2006,"Mapleton, Queensland 2006",https://www.yowiehunters.com.au/queensland/2296-mapleton-queensland-2006,Mapleton,modern_1970_present
inserted,190,,QLD,2007,"Alpha, Queensland 2007",https://www.yowiehunters.com.au/queensland/1594-alpha-queensland-2007,Alpha,modern_1970_present
inserted,191,,QLD,2007,Uki Qld 2007,https://www.yowiehunters.com.au/queensland/1342-uki-qld-2007,Uki,modern_1970_present
inserted,192,,QLD,2008,"Leyburn, Queensland 2008",https://www.yowiehunters.com.au/queensland/1816-leyburn-queensland-2008,Leyburn,modern_1970_present
inserted,193,,QLD,2009,"Kilkivan, Queensland 2009",https://www.yowiehunters.com.au/queensland/1847-kilkivan-queensland-2009,Kilkivan,modern_1970_present
inserted,194,,QLD,2010,"Eumundi - Yandina, Queensland 2010",https://www.yowiehunters.com.au/queensland/2221-eumundi-yandina-queensland-2010,Eumundi-Yandina,modern_1970_present
inserted,195,,QLD,2010,"Oak Beach, Queensland 2010",https://www.yowiehunters.com.au/queensland/2125-oak-beach-queensland-2010,Oak Beach,modern_1970_present
inserted,196,,QLD,2011,"Koumala Range, Queensland 2011",https://www.yowiehunters.com.au/queensland/1575-koumala-range-queensland-2011,Koumala Range,modern_1970_present
inserted,197,,QLD,2012,"Miriam Vale, Queensland 2012",https://www.yowiehunters.com.au/queensland/1591-miriam-vale-queensland-2012,Miriam Vale,modern_1970_present
inserted,198,,QLD,2013,"Bribie Island, Queensland 2013",https://www.yowiehunters.com.au/queensland/1656-bribie-island-queensland-2013,Bribie Island,modern_1970_present
inserted,199,,QLD,2013,"Laidley, Queensland 2013",https://www.yowiehunters.com.au/queensland/1661-laidley-queensland-2013,Laidley,modern_1970_present
inserted,200,,QLD,2014,"Deepwater National Park, Queensland 2014",https://www.yowiehunters.com.au/queensland/1829-deepwater-national-park-queensland-2014,Deepwater National Park,modern_1970_present
inserted,201,,QLD,2015,"Nanango, Queensland 2015",https://www.yowiehunters.com.au/queensland/2072-nanango-queensland-2015,Nanango,modern_1970_present
inserted,202,,QLD,2016,"Glenbar, Queensland 2016",https://www.yowiehunters.com.au/queensland/2078-boompa-queensland-2016,Glenbar,modern_1970_present
inserted,203,,QLD,2015,"Ormeau Hills, Queensland 2016",https://www.yowiehunters.com.au/queensland/1848-ormeau-hills-queensland-2016,Ormeau Hills,modern_1970_present
inserted,204,,QLD,2016,"Yandina, Queensland 2016",https://www.yowiehunters.com.au/queensland/2127-yandina-queensland-2016,Yandina,modern_1970_present
inserted,205,,QLD,2017,"Ormeau / Kingsholme, Queensland 2017",https://www.yowiehunters.com.au/queensland/2262-ormeau-kingsholme-queensland-2017,Ormeau / Kingsholme,modern_1970_present
inserted,206,,QLD,2018,"Agnes Waters, Queensland 2018",https://www.yowiehunters.com.au/queensland/2115-agnes-waters-queensland-2018,Agnes Waters,modern_1970_present
inserted,207,,QLD,2018,"Nunimbah Valley, Queensland 2018",https://www.yowiehunters.com.au/queensland/2059-nunimbah-valley-queensland-2018,Nunimbah Valley,modern_1970_present
inserted,208,,QLD,2018,"Witheren, Queensland 2018",https://www.yowiehunters.com.au/queensland/2035-witheren-queensland-2018,Witheren,modern_1970_present
inserted,209,,QLD,2019,"Currumbin Valley, Queensland 2019 (3)",https://www.yowiehunters.com.au/queensland/2281-currumbin-queensland-2019,Currumbin Valley,modern_1970_present
inserted,210,,QLD,2019,"Kilkivan, Queensland 2019",https://www.yowiehunters.com.au/queensland/2041-kilkivan-queensland-2019,Kilkivan,modern_1970_present
inserted,211,,QLD,2020,"Bellbird Grove, Queensland 2020",https://www.yowiehunters.com.au/queensland/2177-bellbird-grove-queensland-2020,Bellbird Grove,modern_1970_present
inserted,212,,QLD,2021,"Moore Park Beach / Bundaberg, Queensland 2021",https://www.yowiehunters.com.au/queensland/2224-moore-park-beach-bundaberg-queensland-2021,Moore Park Beach. Bundaburg,modern_1970_present
inserted,213,,QLD,2023,"Mount Nebo, Queensland 2023",https://www.yowiehunters.com.au/queensland/2273-mount-nebo-queensland-2023,Mt Nebo,modern_1970_present
