id,canonical_id,card_type,title,subtitle,source_name,source_family,layer_type,display_label,year_or_range,state_or_region,url,canonical_url,redirect_target,badge,caveat,public_record_status,map_display_status
metadata_gap_relmeta_06ee5a42a5d7e85531a5d969,relmeta_06ee5a42a5d7e85531a5d969,metadata_gap_card,National Capital Authority Heritage ACT 1964 metadata expansion lead,metadata_only_layer;missing_term,National Capital Authority Heritage,heritage_register,metadata_only_gap_item,Metadata-only gap item,1964,ACT,https://www.nca.gov.au/search?query=Kingston+1964,https://nca.gov.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_8a44f0cf05faaff941d92185,relmeta_8a44f0cf05faaff941d92185,metadata_gap_card,National Trust ACT ACT 1964 metadata expansion lead,metadata_only_layer;missing_term,National Trust ACT,heritage_register,metadata_only_gap_item,Metadata-only gap item,1964,ACT,https://www.nationaltrust.org.au/?s=Kingston+1964,https://nationaltrust.org.au/,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_07acf77e94d13a6b0b3f968a,relmeta_07acf77e94d13a6b0b3f968a,metadata_gap_card,National Trust ACT ACT 1964 metadata expansion lead,metadata_only_layer;missing_term,National Trust ACT,heritage_register,metadata_only_gap_item,Metadata-only gap item,1964,ACT,https://www.nationaltrust.org.au/search/?q=Yarralumla+1964,https://nationaltrust.org.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_64f460ee3705e65ccae9723d,relmeta_64f460ee3705e65ccae9723d,metadata_gap_card,National Trust NSW Register ACT 1956 metadata expansion lead,metadata_only_layer;missing_term,National Trust NSW Register,heritage_register,metadata_only_gap_item,Metadata-only gap item,1956,ACT,https://www.nationaltrust.org.au/?s=Yarralumla+1956,https://nationaltrust.org.au/,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_61f3f878840056fa37505858,relmeta_61f3f878840056fa37505858,metadata_gap_card,National Trust Victoria Register ACT 1956 metadata expansion lead,metadata_only_layer;missing_term,National Trust Victoria Register,heritage_register,metadata_only_gap_item,Metadata-only gap item,1956,ACT,https://www.nationaltrust.org.au/search/?q=Hall+1956,https://nationaltrust.org.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_771543bf0bd4421622106eca,relmeta_771543bf0bd4421622106eca,metadata_gap_card,Queensland Heritage Register ACT 1956 metadata expansion lead,metadata_only_layer;missing_term,Queensland Heritage Register,heritage_register,metadata_only_gap_item,Metadata-only gap item,1956,ACT,https://apps.des.qld.gov.au/heritage-register/?q=Hall+1956,https://apps.des.qld.gov.au/heritage-register,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_97eba2a9481b43df1aa86bc4,relmeta_97eba2a9481b43df1aa86bc4,metadata_gap_card,Victorian Heritage Database ACT 1956 metadata expansion lead,metadata_only_layer;missing_term,Victorian Heritage Database,heritage_register,metadata_only_gap_item,Metadata-only gap item,1956,ACT,https://vhd.heritagecouncil.vic.gov.au/search?kw=Canberra+1956,https://vhd.heritagecouncil.vic.gov.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_7b9a2cf8636ad1c8886bc5cf,relmeta_7b9a2cf8636ad1c8886bc5cf,metadata_gap_card,ACT Memory ACT 1964 metadata expansion lead,metadata_only_layer;missing_term,ACT Memory,local_history_serial,metadata_only_gap_item,Metadata-only gap item,1964,ACT,https://www.act.gov.au/search?query=Canberra+1964,https://act.gov.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_bc271b7d8e51faecdb2b8b53,relmeta_bc271b7d8e51faecdb2b8b53,metadata_gap_card,Canberra & District Historical Society ACT 1964 metadata expansion lead,metadata_only_layer;missing_term,Canberra & District Historical Society,local_history_serial,metadata_only_gap_item,Metadata-only gap item,1964,ACT,https://www.canberrahistory.org.au/?s=Canberra+1964,https://canberrahistory.org.au/,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_0621e85bd6d17f4f23165c8b,relmeta_0621e85bd6d17f4f23165c8b,metadata_gap_card,Canberra & District Historical Society ACT 1964 metadata expansion lead,metadata_only_layer;missing_term,Canberra & District Historical Society,local_history_serial,metadata_only_gap_item,Metadata-only gap item,1964,ACT,https://www.canberrahistory.org.au/?q=Canberra+1964,https://canberrahistory.org.au/,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_29206060be08ed8802bd1405,relmeta_29206060be08ed8802bd1405,metadata_gap_card,Dictionary of Sydney ACT 1956 metadata expansion lead,metadata_only_layer;missing_term,Dictionary of Sydney,local_history_serial,metadata_only_gap_item,Metadata-only gap item,1956,ACT,https://dictionaryofsydney.org/search?search=Acton+1956,https://dictionaryofsydney.org/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_f4938533efec254ddff03830,relmeta_f4938533efec254ddff03830,metadata_gap_card,Royal Australian Historical Society ACT 1956 metadata expansion lead,metadata_only_layer;missing_term,Royal Australian Historical Society,local_history_serial,metadata_only_gap_item,Metadata-only gap item,1956,ACT,https://www.rahs.org.au/?q=Kingston+1956,https://rahs.org.au/,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_0d6d880d3fc839efbd5ae675,relmeta_0d6d880d3fc839efbd5ae675,metadata_gap_card,Royal Historical Society of Queensland ACT 1956 metadata expansion lead,metadata_only_layer;missing_term,Royal Historical Society of Queensland,local_history_serial,metadata_only_gap_item,Metadata-only gap item,1956,ACT,https://www.queenslandhistory.org/?q=Kingston+1956,https://queenslandhistory.org/,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_a32c48bb86fe86cbc85274cd,relmeta_a32c48bb86fe86cbc85274cd,metadata_gap_card,Royal Historical Society of Victoria ACT 1956 metadata expansion lead,metadata_only_layer;missing_term,Royal Historical Society of Victoria,local_history_serial,metadata_only_gap_item,Metadata-only gap item,1956,ACT,https://www.historyvictoria.org.au/?q=Kingston+1956,https://historyvictoria.org.au/,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_1d20e1827ea01be54b71251c,relmeta_1d20e1827ea01be54b71251c,metadata_gap_card,ACMI Collections ACT 1956 metadata expansion lead,metadata_only_layer;missing_term,ACMI Collections,museum_heritage_page,metadata_only_gap_item,Metadata-only gap item,1956,ACT,https://www.acmi.net.au/search/?q=Yarralumla+1956,https://acmi.net.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_783ef70aa320c35f3ea3751b,relmeta_783ef70aa320c35f3ea3751b,metadata_gap_card,Canberra Museum and Gallery ACT 1964 metadata expansion lead,metadata_only_layer;missing_term,Canberra Museum and Gallery,museum_heritage_page,metadata_only_gap_item,Metadata-only gap item,1964,ACT,https://www.cmag.com.au/search?query=Hall+1964,https://cmag.com.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_b93085eb67ab44473c843c5d,relmeta_b93085eb67ab44473c843c5d,metadata_gap_card,Canberra Museum and Gallery ACT 1964 metadata expansion lead,metadata_only_layer;missing_term,Canberra Museum and Gallery,museum_heritage_page,metadata_only_gap_item,Metadata-only gap item,1964,ACT,https://www.cmag.com.au/search?query=Hall+1964,https://cmag.com.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_6c6fe7e7c0e99eb7d562d7fa,relmeta_6c6fe7e7c0e99eb7d562d7fa,metadata_gap_card,Museums Victoria Collections ACT 1956 metadata expansion lead,metadata_only_layer;missing_term,Museums Victoria Collections,museum_heritage_page,metadata_only_gap_item,Metadata-only gap item,1956,ACT,https://collections.museumsvictoria.com.au/search?query=Canberra+1956,https://collections.museumsvictoria.com.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_559498f9f83549e95a6d8ff6,relmeta_559498f9f83549e95a6d8ff6,metadata_gap_card,Queensland Museum Network ACT 1956 metadata expansion lead,metadata_only_layer;missing_term,Queensland Museum Network,museum_heritage_page,metadata_only_gap_item,Metadata-only gap item,1956,ACT,https://www.museum.qld.gov.au/search?query=Acton+1956,https://museum.qld.gov.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_d13f2694fa547051223babf5,relmeta_d13f2694fa547051223babf5,metadata_gap_card,Victorian Collections ACT 1956 metadata expansion lead,metadata_only_layer;missing_term,Victorian Collections,museum_heritage_page,metadata_only_gap_item,Metadata-only gap item,1956,ACT,https://victoriancollections.net.au/search?query=Acton+1956,https://victoriancollections.net.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_0e9d8ba28846b4fb05b58995,relmeta_0e9d8ba28846b4fb05b58995,metadata_gap_card,eHive Museum Collections ACT 1956 metadata expansion lead,metadata_only_layer;missing_term,eHive Museum Collections,museum_heritage_page,metadata_only_gap_item,Metadata-only gap item,1956,ACT,https://ehive.com/search?query=Kingston+1956,https://ehive.com/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_96235526d6cbac82bb65bcd4,relmeta_96235526d6cbac82bb65bcd4,metadata_gap_card,ANU Archives ACT 1964 metadata expansion lead,metadata_only_layer;missing_term,ANU Archives,state_archive_catalogue,metadata_only_gap_item,Metadata-only gap item,1964,ACT,https://archivescollection.anu.edu.au/index.php/informationobject/browse?query=Yarralumla+1964,https://archivescollection.anu.edu.au/index.php/informationobject/browse,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_8bdadd3665ec9bc5e6167687,relmeta_8bdadd3665ec9bc5e6167687,metadata_gap_card,ANU Archives ACT 1964 metadata expansion lead,metadata_only_layer;missing_term,ANU Archives,state_archive_catalogue,metadata_only_gap_item,Metadata-only gap item,1964,ACT,https://archivescollection.anu.edu.au/index.php/informationobject/browse?topLod=0&query=Yarralumla+1964,https://archivescollection.anu.edu.au/index.php/informationobject/browse,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_58ba764686c3d8910f3fa7af,relmeta_58ba764686c3d8910f3fa7af,metadata_gap_card,ArchivesACT ACT 1964 metadata expansion lead,metadata_only_layer;missing_term,ArchivesACT,state_archive_catalogue,metadata_only_gap_item,Metadata-only gap item,1964,ACT,https://www.archives.act.gov.au/search?query=Yarralumla+1964,https://archives.act.gov.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_d10619ff21f988a958470ddc,relmeta_d10619ff21f988a958470ddc,metadata_gap_card,ArchivesACT / ACT Memory ACT 1964 metadata expansion lead,metadata_only_layer;missing_term,ArchivesACT / ACT Memory,state_archive_catalogue,metadata_only_gap_item,Metadata-only gap item,1964,ACT,https://www.archives.act.gov.au/search?query=Yarralumla+1964,https://archives.act.gov.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_d41e7ffee9ce9180514ce15a,relmeta_d41e7ffee9ce9180514ce15a,metadata_gap_card,Museums of History NSW State Archives Collection ACT 1956 metadata expansion lead,metadata_only_layer;missing_term,Museums of History NSW State Archives Collection,state_archive_catalogue,metadata_only_gap_item,Metadata-only gap item,1956,ACT,https://mhnsw.au/?s=Yarralumla+1956,https://mhnsw.au/,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_7e169fbc87700e7e1466f9f3,relmeta_7e169fbc87700e7e1466f9f3,metadata_gap_card,Public Record Office Victoria Catalogue ACT 1956 metadata expansion lead,metadata_only_layer;missing_term,Public Record Office Victoria Catalogue,state_archive_catalogue,metadata_only_gap_item,Metadata-only gap item,1956,ACT,https://prov.vic.gov.au/search?keywords=Hall+1956,https://prov.vic.gov.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_469fee6b7640d21974bdbcdf,relmeta_469fee6b7640d21974bdbcdf,metadata_gap_card,Queensland State Archives ArchivesSearch ACT 1956 metadata expansion lead,metadata_only_layer;missing_term,Queensland State Archives ArchivesSearch,state_archive_catalogue,metadata_only_gap_item,Metadata-only gap item,1956,ACT,https://www.archivessearch.qld.gov.au/search?Search=Hall+1956,https://archivessearch.qld.gov.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_51c66b40f693228d90427d45,relmeta_51c66b40f693228d90427d45,metadata_gap_card,ACT Heritage Library ACT 1964 metadata expansion lead,metadata_only_layer;missing_term,ACT Heritage Library,state_library_catalogue,metadata_only_gap_item,Metadata-only gap item,1964,ACT,https://www.library.act.gov.au/search?query=Canberra+1964,https://library.act.gov.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_f5a40becd3d6d009c572e5c1,relmeta_f5a40becd3d6d009c572e5c1,metadata_gap_card,ACT Heritage Library ACT 1964 metadata expansion lead,metadata_only_layer;missing_term,ACT Heritage Library,state_library_catalogue,metadata_only_gap_item,Metadata-only gap item,1964,ACT,https://www.library.act.gov.au/search?query=Canberra+1964,https://library.act.gov.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_aba0e7c39a5f03bc448ae62f,relmeta_aba0e7c39a5f03bc448ae62f,metadata_gap_card,John Oxley Library ACT 1956 metadata expansion lead,metadata_only_layer;missing_term,John Oxley Library,state_library_catalogue,metadata_only_gap_item,Metadata-only gap item,1956,ACT,"https://onesearch.slq.qld.gov.au/discovery/search?query=any,contains,Acton+1956",https://onesearch.slq.qld.gov.au/discovery/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_d0c6d8c99b8e850b821ca777,relmeta_d0c6d8c99b8e850b821ca777,metadata_gap_card,State Library Victoria Catalogue ACT 1956 metadata expansion lead,metadata_only_layer;missing_term,State Library Victoria Catalogue,state_library_catalogue,metadata_only_gap_item,Metadata-only gap item,1956,ACT,"https://find.slv.vic.gov.au/discovery/search?query=any,contains,Acton+1956",https://find.slv.vic.gov.au/discovery/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_869d7990f18c7e6868285ea8,relmeta_869d7990f18c7e6868285ea8,metadata_gap_card,State Library Victoria Digitised Collections ACT 1956 metadata expansion lead,metadata_only_layer;missing_term,State Library Victoria Digitised Collections,state_library_catalogue,metadata_only_gap_item,Metadata-only gap item,1956,ACT,"https://find.slv.vic.gov.au/discovery/search?query=any,contains,Acton+1956",https://find.slv.vic.gov.au/discovery/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_2d9fe0d4ba3be75eea84d4a5,relmeta_2d9fe0d4ba3be75eea84d4a5,metadata_gap_card,State Library of NSW Catalogue ACT 1956 metadata expansion lead,metadata_only_layer;missing_term,State Library of NSW Catalogue,state_library_catalogue,metadata_only_gap_item,Metadata-only gap item,1956,ACT,https://collection.sl.nsw.gov.au/search?search=Kingston+1956,https://collection.sl.nsw.gov.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_bb683dca43052c3a58ae8600,relmeta_bb683dca43052c3a58ae8600,metadata_gap_card,State Library of NSW Digital Collections ACT 1956 metadata expansion lead,metadata_only_layer;missing_term,State Library of NSW Digital Collections,state_library_catalogue,metadata_only_gap_item,Metadata-only gap item,1956,ACT,https://collection.sl.nsw.gov.au/search?search=Kingston+1956,https://collection.sl.nsw.gov.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_aceb8eb978f006433776cddb,relmeta_aceb8eb978f006433776cddb,metadata_gap_card,State Library of Queensland One Search ACT 1956 metadata expansion lead,metadata_only_layer;missing_term,State Library of Queensland One Search,state_library_catalogue,metadata_only_gap_item,Metadata-only gap item,1956,ACT,"https://onesearch.slq.qld.gov.au/discovery/search?query=any,contains,Kingston+1956",https://onesearch.slq.qld.gov.au/discovery/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_8b7bdef17dff71011ef03012,relmeta_8b7bdef17dff71011ef03012,metadata_gap_card,ABC Archives Public Pages ACT 1957 metadata expansion lead,metadata_only_layer;missing_term,ABC Archives Public Pages,broadcast_catalogue,metadata_only_gap_item,Metadata-only gap item,1957,ACT,https://www.abc.net.au/search?query=Yarralumla+1957,https://abc.net.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_b02b83287f07f97d04f8b892,relmeta_b02b83287f07f97d04f8b892,metadata_gap_card,Australian Screen Online ACT 1957 metadata expansion lead,metadata_only_layer;missing_term,Australian Screen Online,broadcast_catalogue,metadata_only_gap_item,Metadata-only gap item,1957,ACT,https://aso.gov.au/search/?q=Hall+1957,https://aso.gov.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_bafae0726046558459dfd43f,relmeta_bafae0726046558459dfd43f,metadata_gap_card,NFSA Collection ACT 1957 metadata expansion lead,metadata_only_layer;missing_term,NFSA Collection,broadcast_catalogue,metadata_only_gap_item,Metadata-only gap item,1957,ACT,https://www.nfsa.gov.au/collection/curated/search?search=Hall+1957,https://nfsa.gov.au/collection/curated/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_7e32b6f490f85748323b44f1,relmeta_7e32b6f490f85748323b44f1,metadata_gap_card,ACT Heritage Register ACT 1965 metadata expansion lead,metadata_only_layer;missing_term,ACT Heritage Register,heritage_register,metadata_only_gap_item,Metadata-only gap item,1965,ACT,https://www.environment.act.gov.au/search?query=Kingston+1965,https://environment.act.gov.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_8439a8009b1f3e672c57141a,relmeta_8439a8009b1f3e672c57141a,metadata_gap_card,ACT Heritage Register ACT 1965 metadata expansion lead,metadata_only_layer;missing_term,ACT Heritage Register,heritage_register,metadata_only_gap_item,Metadata-only gap item,1965,ACT,https://www.environment.act.gov.au/search?query=Kingston+1965,https://environment.act.gov.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_e60ad19ad96e9288e3cdf515,relmeta_e60ad19ad96e9288e3cdf515,metadata_gap_card,Australian Heritage Database ACT 1957 metadata expansion lead,metadata_only_layer;missing_term,Australian Heritage Database,heritage_register,metadata_only_gap_item,Metadata-only gap item,1957,ACT,https://www.dcceew.gov.au/parks-heritage/heritage/places?query=Kingston+1957,https://dcceew.gov.au/parks-heritage/heritage/places,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_07f8000a725a6951126a4306,relmeta_07f8000a725a6951126a4306,metadata_gap_card,National Capital Authority Heritage ACT 1965 metadata expansion lead,metadata_only_layer;missing_term,National Capital Authority Heritage,heritage_register,metadata_only_gap_item,Metadata-only gap item,1965,ACT,https://www.nca.gov.au/search?query=Yarralumla+1965,https://nca.gov.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_db801984370c750bdaf86d3c,relmeta_db801984370c750bdaf86d3c,metadata_gap_card,National Trust ACT ACT 1965 metadata expansion lead,metadata_only_layer;missing_term,National Trust ACT,heritage_register,metadata_only_gap_item,Metadata-only gap item,1965,ACT,https://www.nationaltrust.org.au/?s=Yarralumla+1965,https://nationaltrust.org.au/,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_5c2b1bca24c7ba440a94a284,relmeta_5c2b1bca24c7ba440a94a284,metadata_gap_card,National Trust ACT ACT 1965 metadata expansion lead,metadata_only_layer;missing_term,National Trust ACT,heritage_register,metadata_only_gap_item,Metadata-only gap item,1965,ACT,https://www.nationaltrust.org.au/search/?q=Yarralumla+1965,https://nationaltrust.org.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_7b5d5d07d65cab9ac55c670a,relmeta_7b5d5d07d65cab9ac55c670a,metadata_gap_card,ACT Memory ACT 1965 metadata expansion lead,metadata_only_layer;missing_term,ACT Memory,local_history_serial,metadata_only_gap_item,Metadata-only gap item,1965,ACT,https://www.act.gov.au/search?query=Acton+1965,https://act.gov.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_3f3fa00e9c538e6fb051458b,relmeta_3f3fa00e9c538e6fb051458b,metadata_gap_card,Canberra & District Historical Society ACT 1965 metadata expansion lead,metadata_only_layer;missing_term,Canberra & District Historical Society,local_history_serial,metadata_only_gap_item,Metadata-only gap item,1965,ACT,https://www.canberrahistory.org.au/?s=Acton+1965,https://canberrahistory.org.au/,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_acb172c09cae8e64ae94a0dd,relmeta_acb172c09cae8e64ae94a0dd,metadata_gap_card,Canberra & District Historical Society ACT 1965 metadata expansion lead,metadata_only_layer;missing_term,Canberra & District Historical Society,local_history_serial,metadata_only_gap_item,Metadata-only gap item,1965,ACT,https://www.canberrahistory.org.au/?q=Acton+1965,https://canberrahistory.org.au/,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_d21d06df16d9046f7cc6b47d,relmeta_d21d06df16d9046f7cc6b47d,metadata_gap_card,Australian War Memorial ACT 1957 metadata expansion lead,metadata_only_layer;missing_term,Australian War Memorial,museum_heritage_page,metadata_only_gap_item,Metadata-only gap item,1957,ACT,https://www.awm.gov.au/advanced-search?query=Hall+1957,https://awm.gov.au/advanced-search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_f65d5e8b315f3872ea173370,relmeta_f65d5e8b315f3872ea173370,metadata_gap_card,Australian War Memorial Collection ACT 1957 metadata expansion lead,metadata_only_layer;missing_term,Australian War Memorial Collection,museum_heritage_page,metadata_only_gap_item,Metadata-only gap item,1957,ACT,https://www.awm.gov.au/advanced-search?query=Canberra+1957,https://awm.gov.au/advanced-search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_d23dd791cade86cb34b5622c,relmeta_d23dd791cade86cb34b5622c,metadata_gap_card,Canberra Museum and Gallery ACT 1965 metadata expansion lead,metadata_only_layer;missing_term,Canberra Museum and Gallery,museum_heritage_page,metadata_only_gap_item,Metadata-only gap item,1965,ACT,https://www.cmag.com.au/search?query=Canberra+1965,https://cmag.com.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_1ceadae87cd0aceef5aacc65,relmeta_1ceadae87cd0aceef5aacc65,metadata_gap_card,Canberra Museum and Gallery ACT 1965 metadata expansion lead,metadata_only_layer;missing_term,Canberra Museum and Gallery,museum_heritage_page,metadata_only_gap_item,Metadata-only gap item,1965,ACT,https://www.cmag.com.au/search?query=Canberra+1965,https://cmag.com.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_9f8ccea12ecbd23888d892ee,relmeta_9f8ccea12ecbd23888d892ee,metadata_gap_card,ANU Archives ACT 1965 metadata expansion lead,metadata_only_layer;missing_term,ANU Archives,state_archive_catalogue,metadata_only_gap_item,Metadata-only gap item,1965,ACT,https://archivescollection.anu.edu.au/index.php/informationobject/browse?query=Hall+1965,https://archivescollection.anu.edu.au/index.php/informationobject/browse,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_f8554def84eb33e39d3c84bb,relmeta_f8554def84eb33e39d3c84bb,metadata_gap_card,ANU Archives ACT 1965 metadata expansion lead,metadata_only_layer;missing_term,ANU Archives,state_archive_catalogue,metadata_only_gap_item,Metadata-only gap item,1965,ACT,https://archivescollection.anu.edu.au/index.php/informationobject/browse?topLod=0&query=Hall+1965,https://archivescollection.anu.edu.au/index.php/informationobject/browse,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_1a7711901a3350875a54e2b7,relmeta_1a7711901a3350875a54e2b7,metadata_gap_card,ArchivesACT ACT 1965 metadata expansion lead,metadata_only_layer;missing_term,ArchivesACT,state_archive_catalogue,metadata_only_gap_item,Metadata-only gap item,1965,ACT,https://www.archives.act.gov.au/search?query=Hall+1965,https://archives.act.gov.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_754196bb8b1bcd7d61af6977,relmeta_754196bb8b1bcd7d61af6977,metadata_gap_card,ArchivesACT / ACT Memory ACT 1965 metadata expansion lead,metadata_only_layer;missing_term,ArchivesACT / ACT Memory,state_archive_catalogue,metadata_only_gap_item,Metadata-only gap item,1965,ACT,https://www.archives.act.gov.au/search?query=Hall+1965,https://archives.act.gov.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_da5e2e38d45169650500f5d6,relmeta_da5e2e38d45169650500f5d6,metadata_gap_card,ACT Heritage Library ACT 1965 metadata expansion lead,metadata_only_layer;missing_term,ACT Heritage Library,state_library_catalogue,metadata_only_gap_item,Metadata-only gap item,1965,ACT,https://www.library.act.gov.au/search?query=Acton+1965,https://library.act.gov.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_50dd7d8d486c99739df5248d,relmeta_50dd7d8d486c99739df5248d,metadata_gap_card,ACT Heritage Library ACT 1965 metadata expansion lead,metadata_only_layer;missing_term,ACT Heritage Library,state_library_catalogue,metadata_only_gap_item,Metadata-only gap item,1965,ACT,https://www.library.act.gov.au/search?query=Acton+1965,https://library.act.gov.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_2d44998c2ca1ae518948f075,relmeta_2d44998c2ca1ae518948f075,metadata_gap_card,ACT Heritage Register ACT 1966 metadata expansion lead,metadata_only_layer;missing_term,ACT Heritage Register,heritage_register,metadata_only_gap_item,Metadata-only gap item,1966,ACT,https://www.environment.act.gov.au/search?query=Yarralumla+1966,https://environment.act.gov.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_443c731d601d85d9b732dfbc,relmeta_443c731d601d85d9b732dfbc,metadata_gap_card,ACT Heritage Register ACT 1966 metadata expansion lead,metadata_only_layer;missing_term,ACT Heritage Register,heritage_register,metadata_only_gap_item,Metadata-only gap item,1966,ACT,https://www.environment.act.gov.au/search?query=Yarralumla+1966,https://environment.act.gov.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
metadata_gap_relmeta_abe6576c75b076d29e40bbfd,relmeta_abe6576c75b076d29e40bbfd,metadata_gap_card,National Capital Authority Heritage ACT 1966 metadata expansion lead,metadata_only_layer;missing_term,National Capital Authority Heritage,heritage_register,metadata_only_gap_item,Metadata-only gap item,1966,ACT,https://www.nca.gov.au/search?query=Hall+1966,https://nca.gov.au/search,,Metadata-only,Metadata-only item; not an accepted public record.,not_public_record,not_public_map
