record_id,title,latitude,longitude,place_name,source
949,2000 - Queensland Times Yowie Article,-27.5615314,152.2791353,Gatton,public/data/frontend-data.json
1028,2000 - Batemans Bay Post Yowie Article,-35.7072183,150.178289,"Batemans Bay, NSW",public/data/frontend-data.json
1039,2000 - Sunday Mail Yowie Article,-27.4689623,153.0235009,"Brisbane, QLD",public/data/frontend-data.json
4351,"YouTube reports, interviews: Yowie Sighting (Audio Report #121) near Yowrie, New South Wales (March 2000)",-36.3194678,149.7393829,"Yowrie, NSW",public/data/frontend-data.json
4352,"YouTube reports, interviews: Yowie Sighting (Audio Report #125) near Malanda, Queensland (2000)",-17.352837,145.5959372,"Malanda, QLD",public/data/frontend-data.json
4353,"Written reports: Yowie Attack at Coral Bay, Western Australia (2000)",-23.142675,113.774348,"Coral Bay, WA",public/data/frontend-data.json
4479,Reports from newspapers: 2000 - Daily Examiner Yowie Article,-29.75,153.0,"2000 - Daily Examiner Yowie Article, NSW",public/data/frontend-data.json
4480,Reports from newspapers: 2000 - Insight Magazine Yowie Exp,-26.277063,152.359954,"2000 - Insight Magazine Yowie Exp, QLD",public/data/frontend-data.json
4481,Reports from newspapers: 2000 - On the Road Magazine Yowie Article,-28.446389,152.453611,"2000 - On the Road Magazine Yowie Article, QLD",public/data/frontend-data.json
4482,Reports from newspapers: 2000 - Queensland Times Yowie Article,-27.616667,152.766667,"2000 - Queensland Times Yowie Article, QLD",public/data/frontend-data.json
4483,Reports from newspapers: 2000 - Sunday Mail Yowie Article,-25.6244,151.608,"2000 - Sunday Mail Yowie Article, QLD",public/data/frontend-data.json
4484,Reports from newspapers: 2000 - The Cronicle Yowie Article,-25.6294,151.615,"2000 - The Cronicle Yowie Article, QLD",public/data/frontend-data.json
4563,"Photographs of footprints and handprints : Hazelbrook, New South Wales (2000)",-33.728999,150.453039,"Photographs of footprints and handprints : Hazelbrook, New South Wales, NSW",public/data/frontend-data.json
4564,"Photographs of footprints and handprints : Kilkivan, Queensland (2000)",-26.082109,152.234562,"Photographs of footprints and handprints : Kilkivan, Queensland, QLD",public/data/frontend-data.json
4570,"Photographs of footprints and handprints : Springbrook, Queensland (1999/2000)",-28.181879,153.2764454,"Photographs of footprints and handprints : Springbrook, Queensland, QLD",public/data/frontend-data.json
39,"Kings Canyon, Northern Territory 2001",-24.2503097,131.5779445,"Kings Canyon, NT",public/data/frontend-data.json
118,"Lismore, New South Wales 2001",-28.8077608,153.2791883,"Lismore, NSW",public/data/frontend-data.json
182,"Laidley, Queensland 2001 (2)",-27.6395345,152.4132894,"Laidley, QLD",public/data/frontend-data.json
337,"Hinze Dam, Queensland 2001",-28.0502971,153.2801969,"Hinze Dam, QLD",public/data/frontend-data.json
363,"Laidley, Queensland 2001 (1)",-27.6395345,152.4132894,"Laidley, QLD",public/data/frontend-data.json
365,"Laidley, Queensland 2001 (3)",-27.6395345,152.4132894,"Laidley, QLD",public/data/frontend-data.json
401,"Mt. Tamborine, Queensland 2001",-27.9489195,153.1929006,"Mount Tambourine, QLD",public/data/frontend-data.json
446,"Hazelbrook, New South Wales 2001",-33.7219948,150.4534122,"Hazelbrook, NSW",public/data/frontend-data.json
488,"Koreelah Forest, New South Wales 2001",-28.2808333,152.5077778,"White Swamp, NSW",public/data/frontend-data.json
512,"Lightning Ridge, New South Wales 2001",-29.4285482,147.9779283,"Lightning Ridge, NSW",public/data/frontend-data.json
564,"Pilliga, New South Wales 2001",-30.351605,148.8888022,"Pilliga, NSW",public/data/frontend-data.json
575,"Scotts Head, New South Wales 2001",-30.7460493,152.9963024,"Scotts Head, NSW",public/data/frontend-data.json
625,"Woodford, New South Wales 2001",-33.7349677,150.4810891,"Woodford, NSW",public/data/frontend-data.json
847,2001 - Yowiehunters News Article,-26.080292,152.2473652,Kilkivan,public/data/frontend-data.json
950,2001 - Gold Coast Bulletin Yowie Article,-28.0023731,153.4145987,"Gold Coast, QLD",public/data/frontend-data.json
951,2001 - Gold Coast Bulletin Yowie Article 2,-28.0023731,153.4145987,"Gold Coast, QLD",public/data/frontend-data.json
952,2001 - Queensland Times Yowie Article,-27.2398683,152.4220194,Esk,public/data/frontend-data.json
953,2001 - Queensland Times Yowie Article 2,-27.2398683,152.4220194,Esk,public/data/frontend-data.json
1040,2001 - Caboolture News Yowie Article,-27.0839336,152.9510863,"Caboolture, QLD",public/data/frontend-data.json
1041,2001 - Caboolture News Yowie Article 2,-27.0839336,152.9510863,"Caboolture, QLD",public/data/frontend-data.json
4248,The Faith of Alfred Deakin,-37.810997,144.972658,"Princess Theatre, VIC",public/data/frontend-data.json
4321,"Written reports: Yowie Sighting at Koreelah Forest, New South Wales 2001",-28.305278,152.438889,"Koreelah Forest, NSW",public/data/frontend-data.json
4354,"YouTube reports, interviews: Yowie Sighting (Audio Report #122) at Dargan, New South Wales (Summer 2001)",-33.4816667,150.2511111,"Dargan, NSW",public/data/frontend-data.json
4355,"Written reports: Yowie Sighting at Mt. Tamborine, Queensland 2001",-27.969444,153.198467,"Mt. Tamborine, QLD",public/data/frontend-data.json
4485,Reports from newspapers: 2001 - Caboolture News Yowie Article,-26.938056,152.560889,"2001 - Caboolture News Yowie Article, QLD",public/data/frontend-data.json
4486,Reports from newspapers: 2001 - Caboolture News Yowie Article 2,-27.066667,152.966667,"2001 - Caboolture News Yowie Article 2, QLD",public/data/frontend-data.json
4487,Reports from newspapers: 2001 - Gold Coast Bulletin Yowie Article,-28.177,153.283333,"2001 - Gold Coast Bulletin Yowie Article, QLD",public/data/frontend-data.json
4488,Reports from newspapers: 2001 - Gold Coast Bulletin Yowie Article 2,-26.961555,152.004424,"2001 - Gold Coast Bulletin Yowie Article 2, QLD",public/data/frontend-data.json
4489,Reports from newspapers: 2001 - Queensland Times Yowie Article,-26.969555,152.014424,"2001 - Queensland Times Yowie Article, QLD",public/data/frontend-data.json
4559,"Photographs of footprints and handprints : Cunungra, Queensland (2001)",-28.017834,153.166006,"Photographs of footprints and handprints : Cunungra, Queensland, QLD",public/data/frontend-data.json
62,"Licola, Victoria 2002",-37.6029585,146.5695668,"Licola, VIC",public/data/frontend-data.json
119,"Glossodia, New South Wales 2002",-33.5334431,150.7853962,"Glossodia, NSW",public/data/frontend-data.json
120,"Wollemi National Park, New South Wales 2002",-32.9409962,150.4210458,"Wollemi National Park, NSW",public/data/frontend-data.json
183,"Beerwah, Queensland 2002",-26.8573095,152.9604137,"Beerwah, QLD",public/data/frontend-data.json
246,"Blackbutt, Queensland 2002",-26.8830175,152.1011195,"Blackbutt, QLD",public/data/frontend-data.json
370,"Colo River, New South Wales 2002",-33.3778079,150.6487565,"Colo River, NSW",public/data/frontend-data.json
403,"Mt. Tamborine, Queensland 2002",-27.9684035,153.1967792,"Mount Tamborine, QLD",public/data/frontend-data.json
422,"Goodradigbee River, New South Wales 2002",-35.3727483,148.7432707,"Goodradigbee River, NSW",public/data/frontend-data.json
450,"Helensburgh, New South Wales 2002",-34.1908519,150.9822187,"Helensburgh, NSW",public/data/frontend-data.json
452,"Helensburgh, New South Wales 2002",-34.1908519,150.9822187,"Helensburgh, NSW",public/data/frontend-data.json
618,"Wolgan Valley, New South Wales 2002",-33.2635587,150.1541179,"Wolgan Valley, NSW",public/data/frontend-data.json
954,2002 - Lismore Northern Star Yowie Article,-28.8077608,153.2791883,"Lismore, NSW",public/data/frontend-data.json
4356,"YouTube reports, interviews: Yowie Sighting (Audio Report #149) near Helensburgh, New South Wales (2002)",-34.1908519,150.9822187,"Helensburgh, NSW",public/data/frontend-data.json
4357,"Written reports: Possible Yowie Sighting at Stirling Dam, Harvey, Western Australia (2002)",-33.076633,115.938962,"Stirling Dam, Harvey, WA",public/data/frontend-data.json
4358,"Written reports: Yowie Sighting at Mt. Tamborine, Queensland 2002",-27.969444,153.198467,"Mt. Tamborine, QLD",public/data/frontend-data.json
4490,Reports from newspapers: 2002 - Lismore Northern Star Yowie Article,-28.635289,152.239179,"2002 - Lismore Northern Star Yowie Article, QLD",public/data/frontend-data.json
121,"Gunnedah, New South Wales 2003",-31.0237593,150.2036527,"Gunnedah, NSW",public/data/frontend-data.json
122,"Rosebank, New South Wales 2003",-28.665,153.4011111,"Rosebank, NSW",public/data/frontend-data.json
123,"Wentworth Falls, New South Falls 2003",-33.72802,150.3740633,"Wentworth Falls, NSW",public/data/frontend-data.json
184,"Glasshouse Mtns, Queensland 2003",-26.9043015,152.9302177,"Glass House Mountains, QLD",public/data/frontend-data.json
185,"Tin Can Bay, Queensland 2003",-25.9497504,152.9133105,"Camp Kerr, QLD",public/data/frontend-data.json
239,"Barrington Tops, New South Wales 2003",-32.0233333,151.4844444,"Barrington Tops, NSW",public/data/frontend-data.json
283,"Riddells Creek, Victoria 2003",-37.4587733,144.6776503,"Riddells Creek, VIC",public/data/frontend-data.json
338,"Bulahdelah, New South Wales 2003",-32.4128925,152.2075678,"Buladelah, NSW",public/data/frontend-data.json
350,"Byron Shire, New South Wales 2003",-28.6134277,153.4783551,"Byron Shire, NSW",public/data/frontend-data.json
417,"Ormeau, Queensland 2003",-27.774813,153.2520815,"Ormeau, QLD",public/data/frontend-data.json
418,"Glenorie, New South Wales 2003",-33.6020739,151.0105163,"Glenorie, NSW",public/data/frontend-data.json
419,"Ormeau, Queensland 2003",-27.774813,153.2520815,"Ormeau, QLD",public/data/frontend-data.json
472,"Jiggi, New South Wales 2003",-28.6816667,153.1844444,"Jiggi, NSW",public/data/frontend-data.json
491,"Withcott, Queensland 2003",-27.5387055,152.0168658,"Withcott, QLD",public/data/frontend-data.json
541,"Mulgoa, New South Wales 2003",-33.8371562,150.6504013,"Mulgoa, NSW",public/data/frontend-data.json
565,"Pilliga, New South Wales 2003",-30.351605,148.8888022,"Pilliga, NSW",public/data/frontend-data.json
567,"Port Macquarie, New South Wales 2003",-31.4299499,152.9103525,"Port Macquarie, NSW",public/data/frontend-data.json
590,"Tharwa, New South Wales 2003",-35.3585986,149.2208702,"Tharwa, NSW",public/data/frontend-data.json
603,"Wanaaring, New South Wales 2003",-29.7045217,144.1490336,"Wanaaring, NSW",public/data/frontend-data.json
605,"Warragamba, New South Wales 2003",-33.8890386,150.6039175,"Warragamba, NSW",public/data/frontend-data.json
608,"Watagans, New South Wales 2003",-33.0095237,151.3768922,"Watagans, NSW",public/data/frontend-data.json
1042,2003 - Herald Sun Yowie Article,-37.8142454,144.9631732,"Melbourne, VIC",public/data/frontend-data.json
4341,"Written reports: Yowie Sighting at Bulahdelah, New South Wales 2003",-32.4128925,152.2075678,"Bulahdelah, NSW",public/data/frontend-data.json
4359,"Written reports: Yowie Sighting at Glasshouse Mtns, Queensland 2003",-26.898,152.951,"Glasshouse Mtns, QLD",public/data/frontend-data.json
4360,"Written reports: Yowie Sighting at Tarbuck Bay, Buladelah, NSW (2003)",-32.36812,152.48129,"Tarbuck Bay, Buladelah, NSW",public/data/frontend-data.json
4361,"Written reports: Yowie Sighting at Tin Can Bay, Queensland 2003",-25.8828544,152.9461788,"Tin Can Bay, QLD",public/data/frontend-data.json
4378,"YouTube reports, interviews: Yowie Sighting (Audio Report #05) at Ormeau, Queensland (June 2003)",-27.774813,153.2520815,"Ormeau, QLD",public/data/frontend-data.json
4491,Reports from newspapers: 2003 - Herald Sun Yowie Article,-26.241731,152.483338,"2003 - Herald Sun Yowie Article, QLD",public/data/frontend-data.json
4588,"Witness sketches: Jiggi, New South Wales (2003)",-28.651727,153.166747,"Jiggi, New South Wales, NSW",public/data/frontend-data.json
63,"Robinvale, Victoria 2004",-34.5840409,142.7739356,"Robinvale, VIC",public/data/frontend-data.json
186,"Lamington NP, Queensland 2004",-28.2440481,153.1573088,"Lamington National Park, QLD",public/data/frontend-data.json
276,"Childers, Queensland 2004",-25.246446,152.2608358,"Childers, QLD",public/data/frontend-data.json
347,"Jimbour, Queensland 2004",-26.9607242,151.2131105,"Jimbour, QLD",public/data/frontend-data.json
394,"Deepwater, New South Wales 2004",-29.4433982,151.8451012,"Deepwater, NSW",public/data/frontend-data.json
421,"Ormeau, Queensland 2004",-27.774813,153.2520815,"Ormeau, QLD",public/data/frontend-data.json
436,"Grays Point, New South Wales 2004",-34.0591451,151.0786995,"Grays Point, NSW",public/data/frontend-data.json
517,"Lithgow, New South Wales 2004",-33.481536,150.1564887,"Lithgow, NSW",public/data/frontend-data.json
609,"Watagans, New South Wales 2004",-33.0095237,151.3768922,"Watagans, NSW",public/data/frontend-data.json
4055,Dig to unearth Tas convict ghost tales,-43.1492718,147.8675721,"Isle of the Dead, TAS",public/data/frontend-data.json
4362,"YouTube reports, interviews: Yowie Sighting (Audio Report #102) near Lithgow, New South Wales (2004)",-33.481536,150.1564887,"Lithgow, NSW",public/data/frontend-data.json
4574,"Photographs of footprints and handprints : Wilcannia, New South Wales (2004)",-31.557977,143.37563,"Photographs of footprints and handprints : Wilcannia, New South Wales, NSW",public/data/frontend-data.json
4617,"AYR report index: Lamington NP, Queensland 2004",-28.142222,153.115278,"Lamington NP, QLD",public/data/frontend-data.json
124,"Blue Knob, New South Wales 2005",-30.6984,152.55604,"Blue Knob, NSW",public/data/frontend-data.json
125,"Thredbo, New South Wales 2005",-36.5047751,148.3057091,"Thredbo, NSW",public/data/frontend-data.json
188,"Ormeau, Queensland 2005",-27.774813,153.2520815,"Ormeau, QLD",public/data/frontend-data.json
258,"Cairns, Queensland 2005",-16.9206657,145.7721854,"Cairns, QLD",public/data/frontend-data.json
340,"Bulahdelah, New South Wales 2005",-32.4128925,152.2075678,"Bulahdelah, NSW",public/data/frontend-data.json
349,"Kenilworth, Queensland 2005",-26.6352315,152.6166379,"Kenilworth, QLD",public/data/frontend-data.json
423,"Ormeau, Queensland 2005",-27.774813,153.2520815,"Ormeau, QLD",public/data/frontend-data.json
477,"Torrens Creek, Queensland 2005",-21.137345,145.0419268,"Torrens Creek, QLD",public/data/frontend-data.json
545,"Murwillumbah, New South Wales 2005",-28.3267617,153.3971541,"Murwillumbah, NSW",public/data/frontend-data.json
569,"Richmond Range, New South Wales 2005",-29.3285389,152.9977378,"Richmond Range, NSW",public/data/frontend-data.json
576,"Springwood, New South Wales 2005",-33.7017613,150.5655467,"Springwood, NSW",public/data/frontend-data.json
606,"Warrimoo, New South Wales 2005",-33.723551,150.6012161,"Warrimoo, NSW",public/data/frontend-data.json
955,2005 - Gold Coast Bulletin Yowie Article,-28.0023731,153.4145987,"Gold Coast, QLD",public/data/frontend-data.json
4027,The Ghosthunters,-34.1693445,150.6114983,"Picton, NSW",public/data/frontend-data.json
4028,The Ghosthunters,-33.733114,150.4736891,"Woodford Academy, NSW",public/data/frontend-data.json
4492,Reports from newspapers: 2005 - Gold Coast Bulletin Yowie Article,-33.715,150.558,"2005 - Gold Coast Bulletin Yowie Article, NSW",public/data/frontend-data.json
4560,"Photographs of footprints and handprints : Gayndah, Queensland (2005)",-25.622082,151.616521,"Photographs of footprints and handprints : Gayndah, Queensland, QLD",public/data/frontend-data.json
64,"Mansfield, Victoria 2006",-37.0521177,146.0881445,"Mansfield, VIC",public/data/frontend-data.json
126,"Colo Heights, New South Wales 2006",-33.365,150.7177778,"Colo Heights, NSW",public/data/frontend-data.json
189,"Mapleton, Queensland 2006",-26.628843,152.8611681,"Mapleton, QLD",public/data/frontend-data.json
284,"Blackheath, New South Wales 2006",-33.6338889,150.2847222,"Blackheath, NSW",public/data/frontend-data.json
287,"Blackheath, New South Wales 2006",-33.6338889,150.2847222,"Blackheath, NSW",public/data/frontend-data.json
292,"Thomson Dam, Victoria 2006",-37.8407882,146.4023044,"Thomson Dam, VIC",public/data/frontend-data.json
351,"Kenilworth, Queensland 2006",-26.6352315,152.6166379,"Kenilworth, QLD",public/data/frontend-data.json
358,"Cessnock, New South Wales 2006",-32.8316667,151.3511111,"Cessnock, NSW",public/data/frontend-data.json
412,"Glen Innes, New South Wales 2006",-29.6816773,152.9336357,Grafton,public/data/frontend-data.json
515,"Yarrabilba, Queensland 2006",-27.8030098,153.1081584,"Yarrabilllba, QLD",public/data/frontend-data.json
523,"Megalong Valley, New South Wales 2006",-33.7054371,150.2316021,"Megalong Valley, NSW",public/data/frontend-data.json
544,"Munmorah, New South Wales 2012",-33.2145467,151.5697213,"Lake Munmorah, NSW",public/data/frontend-data.json
551,"Nunderi, New South Wales 2006",-28.3226712,153.4633068,"Nunderi, NSW",public/data/frontend-data.json
591,"Tharwa, New South Wales 2006",-35.3585986,149.2208702,"Tharwa, NSW",public/data/frontend-data.json
1043,2006 - Yarram Standard News,-38.5616717,146.675887,"Yarram, VIC",public/data/frontend-data.json
3970,Australia's Most Haunted,-34.8682927,147.5758032,"Monte Cristo Homestead, NSW",public/data/frontend-data.json
3991,Australia's Most Haunted,-43.1531346,147.8694003,"Port Arthur Historic Site, TAS",public/data/frontend-data.json
4021,Australia's Most Haunted,-35.3075211,149.134539,"Hotel Kurrajong, ACT",public/data/frontend-data.json
4022,Australia's Most Haunted,-35.3023519,149.1300176,"Old Parliament House, ACT",public/data/frontend-data.json
4023,Australia's Most Haunted,-34.1723581,150.6050677,"Picton Tunnel, NSW",public/data/frontend-data.json
4024,Australia's Most Haunted,-34.9179424,138.5848489,"Adelaide Gaol, SA",public/data/frontend-data.json
4025,Australia's Most Haunted,-32.0553437,115.7534563,"Fremantle Prison, WA",public/data/frontend-data.json
4026,Australia's Most Haunted,-27.387429,153.2352829,"St Helena Island, QLD",public/data/frontend-data.json
4061,Australia's Most Haunted,-34.8682927,147.5758032,"Monte Cristo Homestead, NSW",public/data/frontend-data.json
4062,Australia's Most Haunted,-35.2828643,149.1209536,"National Film and Sound Archive, ACT",public/data/frontend-data.json
4141,Australia's Most Haunted,-32.0553437,115.7534563,"Fremantle Prison, WA",public/data/frontend-data.json
4258,Picton named as top tourism 'haunt',-34.1693445,150.6114983,"Picton, NSW",public/data/frontend-data.json
4306,"Written reports: Yowie Sighting at Glen Innes, New South Wales 2006",-29.75,151.736111,"Glen Innes, NSW",public/data/frontend-data.json
4363,"Written reports: Yowie Sighting at Yarrabilba, Queensland 2006",-27.766667,153.1,"Yarrabilba, QLD",public/data/frontend-data.json
4493,Reports from newspapers: 2006 - Yarram Standard News,-38.54,146.661667,"2006 - Yarram Standard News, VIC",public/data/frontend-data.json
4561,"Photographs of footprints and handprints : Goulburn, New South Wales (2006)",-34.763148,149.744296,"Photographs of footprints and handprints : Goulburn, New South Wales, NSW",public/data/frontend-data.json
4566,"Photographs of footprints and handprints : Linden, Blue Mountains, New South Wales (2006)",-33.717069,150.49439,"Photographs of footprints and handprints : Linden, Blue Mountains, New South Wales, NSW",public/data/frontend-data.json
4593,"Witness sketches: Cessnock, New South Wales (2006)",-32.828727,151.257012,"Cessnock, New South Wales, NSW",public/data/frontend-data.json
65,"Barmah Forest (Murray River), Victoria 2007",-36.0603113,145.204306,"Barmah Forest, VIC",public/data/frontend-data.json
66,"Nowa Nowa, Victoria 2007",-37.7318356,148.0910062,"Nowa Nowa, VIC",public/data/frontend-data.json
127,"Hartley, New South Wales 2007",-33.5483333,150.1844444,"Hartley, NSW",public/data/frontend-data.json
190,"Alpha, Queensland 2007",-23.524547,146.7535478,"Alpha, QLD",public/data/frontend-data.json
191,Uki Qld 2007,-27.9967999,153.3793401,"Uki, QLD",public/data/frontend-data.json
214,"Bemm River, Victoria 2007",-37.639909,148.8869984,"Bemm River, VIC",public/data/frontend-data.json
291,"Cooyar, Queensland 2007",-26.9823903,151.8315732,"Cooyar, QLD",public/data/frontend-data.json
339,"Howard, Queensland 2007",-25.3383285,152.536403,"Howard, QLD",public/data/frontend-data.json
570,"Richmond Range, New South Wales 2007",-28.7336111,152.72,"Gorge Creek, NSW",public/data/frontend-data.json
599,"Uki, New South Wales 2007",-28.4152778,153.3305556,"Uki, NSW",public/data/frontend-data.json
956,2007 - Gold Coast Bulletin Yowie Article,-28.0023731,153.4145987,"Gold Coast, QLD",public/data/frontend-data.json
1044,2007 - Sunday Mail Yowie Article,-27.4689623,153.0235009,"Brisbane, QLD",public/data/frontend-data.json
4239,Fall in visitors to Port Arthur,-43.1531346,147.8694003,"Port Arthur Historic Site, TAS",public/data/frontend-data.json
4304,"Written reports: Yowie Sighting at Richmond Range, New South Wales 2007",-29.3285389,152.9977378,"Richmond Range, NSW",public/data/frontend-data.json
4364,"YouTube reports, interviews: Yowie Sighting (Audio Report #142) at Bemm River, Victoria (Dec 2007)",-37.639909,148.8869984,"Bemm River, VIC",public/data/frontend-data.json
4365,Written reports: Yowie Sighting at Uki Qld 2007,-28.416667,153.333333,"Uki Qld, QLD",public/data/frontend-data.json
4366,"Written reports: Yowie Sighting near Mingenew, WA (Dec 2007)",-29.216651,115.470822,"Mingenew, WA",public/data/frontend-data.json
4494,Reports from newspapers: 2007 - Gold Coast Bulletin Yowie Article,-28.173333,153.281,"2007 - Gold Coast Bulletin Yowie Article, QLD",public/data/frontend-data.json
4495,Reports from newspapers: 2007 - Sunday Mail Yowie Article,-17.8413,145.8053,"2007 - Sunday Mail Yowie Article, QLD",public/data/frontend-data.json
4581,"Witness sketches: Bemm River, Victoria (2007)",-37.750565,148.965037,"Bemm River, Victoria, VIC",public/data/frontend-data.json
19,"Greenbushes, Western Australia 2008",-33.8494245,116.0595868,"Greenbushes, WA",public/data/frontend-data.json
67,"Redbank, Victoria 2008 (2)",-36.9388754,143.3281606,"Redbank, VIC",public/data/frontend-data.json
68,"Robinvale, Victoria 2008",-34.5840409,142.7739356,"Robinvale, VIC",public/data/frontend-data.json
128,"Bongil Bongil, New South Wales 2008",-30.4125822,153.0654709,"Bongil Bongil National Park, NSW",public/data/frontend-data.json
192,"Leyburn, Queensland 2008",-28.017406,151.5975812,"Leyburn, QLD",public/data/frontend-data.json
224,"Ashford, New South Wales 2008",-29.3257299,151.0945365,"Ashford, NSW",public/data/frontend-data.json
249,"Blackbutt, Queensland 2008",-27.0400466,152.0200753,"Blackbutt Ranges, QLD",public/data/frontend-data.json
280,"Redbank, Victoria 2008",-36.9388754,143.3281606,"Redbank, VIC",public/data/frontend-data.json
297,"Cowley Beach, Queensland 2008",-17.653566,146.1321886,"Cowley Beach, QLD",public/data/frontend-data.json
314,"Bongil Bongil, New South Wales 2008",-30.4125822,153.0654709,"Bongil Bongil, NSW",public/data/frontend-data.json
384,"Cudgen, New South Wales 2008",-28.2734276,153.5505103,"Cudgen, NSW",public/data/frontend-data.json
442,"Hartley, New South Wales 2015",-33.5483333,150.1844444,"Hartley, NSW",public/data/frontend-data.json
467,"Tin Can Bay, Queensland 1992 (2)",-25.9497504,152.9133105,"Camp Kerr, QLD",public/data/frontend-data.json
492,"Kosciuszko, New South Wales 2008",-36.4485,148.2346,"Kosciuszko, NSW",public/data/frontend-data.json
503,"Woolooga, Queensland 2008",-26.0171915,152.3704487,"Woolooga, QLD",public/data/frontend-data.json
579,"Stanwell Tops, New South Wales 2008",-34.2206247,150.97997,"Stanwell Tops, NSW",public/data/frontend-data.json
851,"2008 - NSW Glendonbrook, NSW",-32.4807435,151.4328063,"Glendonbrook, NSW",public/data/frontend-data.json
4017,Nathan Curnow's Ghost Poetry,-43.1531346,147.8694003,"Port Arthur Historic Site, TAS",public/data/frontend-data.json
4255,"Country Viewpoint: Sally Nowlan, Melbourne",-34.8150256,147.672675,"Junee, NSW",public/data/frontend-data.json
4336,"Written reports: Yowie Sighting at Bongil Bongil, New South Wales 2008",-30.4125822,153.0654709,"Bongil Bongil, NSW",public/data/frontend-data.json
4345,"Written reports: Yowie Sighting at Nambucca Heads, New South Wales 2008",-30.65,153.0,"Nambucca Heads, NSW",public/data/frontend-data.json
4367,"YouTube reports, interviews: Yowie Sighting (Audio Report #62) at Leyburn, Queensland (2008)",-28.017406,151.5975812,"Leyburn, QLD",public/data/frontend-data.json
4368,"Written reports: Yowie Sighting at Blackbutt, Queensland 2008",-26.8830175,152.1011195,"Blackbutt, QLD",public/data/frontend-data.json
4369,"YouTube reports, interviews: Yowie Sighting (Audio Report #116) at Mount Kosciuszko, ACT (Sep 2008)",-36.393634,148.178593,"Mount Kosciuszko, ACT",public/data/frontend-data.json
4606,"Witness sketches: Cudgen, New South Wales (2008)",-28.26667,153.55,"Cudgen, New South Wales, NSW",public/data/frontend-data.json
129,"Coonabarabran, New South Wales 2009",-31.2728076,149.2733225,"Coonabarabran, NSW",public/data/frontend-data.json
193,"Kilkivan, Queensland 2009",-26.080292,152.2473652,"Kilkivan, QLD",public/data/frontend-data.json
225,"Bahrs Scrub, Queensland 2009",-27.7375909,153.1723698,"Bahrs Scrub, QLD",public/data/frontend-data.json
286,"Robinvale, Victoria 2009",-34.5840409,142.7739356,"Robinvale, VIC",public/data/frontend-data.json
290,"Blackheath, New South Wales 2009",-33.6338889,150.2847222,"Blackheath, NSW",public/data/frontend-data.json
300,"Cressbrook Creek, Queensland 2009",-27.23722,152.16722,"Cressbrook Creek, QLD",public/data/frontend-data.json
388,"Dairyville, New South Wales 2009",-30.265,152.9677778,"Dairyville, NSW",public/data/frontend-data.json
435,"Rockhampton, Queensland 2009",-23.3782137,150.5134227,"Rockhampton, QLD",public/data/frontend-data.json
510,"Leura, New South Wales 2009",-33.7156888,150.3317665,"Leura, NSW",public/data/frontend-data.json
532,"Mt. George, New South Wales 2009",-32.54077,151.52501,"Mt George, NSW",public/data/frontend-data.json
555,"Oberon, New South Wales 2009",-33.8455931,149.8326162,"Oberon, NSW",public/data/frontend-data.json
957,2009 - Coonabarabran Times - Yowie Bus Inccident,-31.2728076,149.2733225,"Coonabarabran, NSW",public/data/frontend-data.json
958,2009 - NT News Yowie Article,-12.768419,131.141951,Acacia Hills,public/data/frontend-data.json
1045,2009 - CFZ Michael Hardcastle Re: Yowie Kempsey,-30.9056457,152.5228021,"Kempsey, NSW",public/data/frontend-data.json
1046,2009 - Manning River Times Yowie Article,-31.8517188,152.1004561,"Manning River, NSW",public/data/frontend-data.json
4256,Albert's gift (part 1) - Lola's story,-34.8150256,147.672675,"Junee, NSW",public/data/frontend-data.json
4260,"YouTube reports, interviews: Yowie Sighting (Audio Report #169) At Mt George, New South Wales (2009)",-32.54077,151.52501,"Mt George, NSW",public/data/frontend-data.json
4370,"YouTube reports, interviews: Yowie Sighting (Audio Report #73) at Mount George, New South Wales (July 2009)",-31.842511,152.114935,"Mount George, NSW",public/data/frontend-data.json
4496,Reports from newspapers: 2009 - CFZ Michael Hardcastle Re: Yowie Kempsey,-30.921238,152.663685,"2009 - CFZ Michael Hardcastle Re: Yowie Kempsey, NSW",public/data/frontend-data.json
4497,Reports from newspapers: 2009 - Coonabarabran Times - Yowie Bus Inccident,-30.796592,149.478393,"2009 - Coonabarabran Times - Yowie Bus Inccident, NSW",public/data/frontend-data.json
4498,Reports from newspapers: 2009 - Manning River Times Yowie Article,-31.85,152.141667,"2009 - Manning River Times Yowie Article, NSW",public/data/frontend-data.json
4499,Reports from newspapers: 2009 - NT News Yowie Article,-12.930771,131.136698,2009 - NT News Yowie Article,public/data/frontend-data.json
4599,"Witness sketches: Mt George, New South Wales (2009)",-31.883638,152.185233,"Mt George, New South Wales, NSW",public/data/frontend-data.json
69,"Aberfeldy, Victoria 2010",-37.7021795,146.3790538,"Aberfeldy, VIC",public/data/frontend-data.json
70,"Briagolong, Victoria 2010",-37.809138,147.0851711,"Briagolong, VIC",public/data/frontend-data.json
130,"Broken Hill, New South Wales 2010",-31.965,141.4511111,"Broken Hill, NSW",public/data/frontend-data.json
131,"Macquarie Pass - Robertson, New South Wales 2010",-34.5591667,150.6408333,"Macquarie Pass, NSW",public/data/frontend-data.json
194,"Eumundi - Yandina, Queensland 2010",-26.5582222,152.9539454,"Eumundi-Yandina, QLD",public/data/frontend-data.json
195,"Oak Beach, Queensland 2010",-16.5861445,145.5234384,"Oak Beach, QLD",public/data/frontend-data.json
