record_id,title,source_name,source_type,url,external_id,narrative_type,source_label,evidence_summary,review_reason
1511,devil in Nuggets in the Devil's Punch Bowl,Project Gutenberg,public_domain_ebook,https://www.gutenberg.org/files/54415/54415-0.txt,sprint-project-gutenberg-rob:gutenberg-54415-robertson-au:devil:009,spirit_person_narrative,devil,"*** START OF THE PROJECT GUTENBERG EBOOK 54415 *** Note: Images of the original pages are available through Internet Archive. See https://archive.org/details/nuggetsindevilsp00robe NUGGETS IN THE DEVIL'S PUNCH BOWL AND OTHER AUSTRALIAN TALES * * * * * * _Crown 8vo. cloth. 6s._ THE KIDNAPPED SQUATTER And Other Australian Tales BY ANDREW ROBERTSON LONDON AND NEW YORK LONGMANS, GREEN, & CO. * * * * * * NUGGETS IN THE DEVIL'S PUNCH BOWL AND OTHER AUSTRALIAN TALES by ANDREW ROBERTSON Author of ""The K",possible_non_humanoid_origin_story_marked_first_class
1512,devil in Nuggets in the Devil's Punch Bowl,Project Gutenberg,public_domain_ebook,https://www.gutenberg.org/files/54415/54415-0.txt,sprint-project-gutenberg-rob:gutenberg-54415-robertson-au:devil:010,spirit_person_narrative,devil,"mages of the original pages are available through Internet Archive. See https://archive.org/details/nuggetsindevilsp00robe NUGGETS IN THE DEVIL'S PUNCH BOWL AND OTHER AUSTRALIAN TALES * * * * * * _Crown 8vo. cloth. 6s._ THE KIDNAPPED SQUATTER And Other Australian Tales BY ANDREW ROBERTSON LONDON AND NEW YORK LONGMANS, GREEN, & CO. * * * * * * NUGGETS IN THE DEVIL'S PUNCH BOWL AND OTHER AUSTRALIAN TALES by ANDREW ROBERTSON Author of ""The Kidnapped Squatter,"" etc. London Longmans, Green, and Co. A",possible_non_humanoid_origin_story_marked_first_class
1513,devil in Nuggets in the Devil's Punch Bowl,Project Gutenberg,public_domain_ebook,https://www.gutenberg.org/files/54415/54415-0.txt,sprint-project-gutenberg-rob:gutenberg-54415-robertson-au:devil:011,spirit_person_narrative,devil,"* * * * * * NUGGETS IN THE DEVIL'S PUNCH BOWL AND OTHER AUSTRALIAN TALES by ANDREW ROBERTSON Author of ""The Kidnapped Squatter,"" etc. London Longmans, Green, and Co. And New York: 15 East 16th Street Melbourne Melville, Mullen, and Slade 1894 (All rights reserved) Printed by Hazell, Watson, and Viney, Ld., London and Aylesbury. CONTENTS. PAGE NUGGETS IN THE DEVIL'S PUNCH BOWL 1 LANKY TIM 59 LOST IN THE BUSH 103 THUNDER-AND-LIGHTNING 159 NUGGETS IN THE DEVIL'S PUNCH BOWL CHAPTER I Bill Marlock ha",possible_non_humanoid_origin_story_marked_first_class
1526,ghost in Steve Brown's Bunyip,Project Gutenberg,public_domain_ebook,https://www.gutenberg.org/files/60482/60482-0.txt,sprint-project-gutenberg-bar:gutenberg-60482-barry-bunyip:ghost:002,apparition_account,ghost,"here were no ‘intermediates,’ no subdivisions. A very good table was kept, and the ‘dog-basket’ and ‘menavelings’ from it alone would have supplied the fo’c’stle twice over. But for these leavings a host of ill-fed, brass-bound apprentices, boys, and petty officers were ever on the watch—the former knowing as crows, sharp as kites. Foremast Jack had not the ghost of a chance with them. Ever since she slipped along the ways the _Sardanapalus_ had borne the reputation of being a ‘hungry ship.’ Mor",idiomatic_supernatural_term
1528,ghost in Steve Brown's Bunyip,Project Gutenberg,public_domain_ebook,https://www.gutenberg.org/files/60482/60482-0.txt,sprint-project-gutenberg-bar:gutenberg-60482-barry-bunyip:ghost:004,apparition_account,ghost,"the tomb! Why ’tis, in some sort, the story of our corporal life and death! ‘“Over the Mountains of the Moon, Down the Vale of Shadow, Ride, boldly ride,” the shade replied, “For there lies El Dorado.” Behold, my friend, the Valley of the Shadow that has passed, wherein many a bold soul has gone down to Hades, “unhouselled, disappointed, unaneled.” Do their ghosts wander yet, I ask?’ ‘O, bother!’ I mutter sleepily. ‘I’m tired. Let’s turn in.’ Fortunately such outbursts were rare. But when the fi",possible_non_humanoid_origin_story_marked_first_class
1530,ghosts in Steve Brown's Bunyip,Project Gutenberg,public_domain_ebook,https://www.gutenberg.org/files/60482/60482-0.txt,sprint-project-gutenberg-bar:gutenberg-60482-barry-bunyip:ghosts:006,apparition_account,ghosts,"n the morning. ‘There goes your aged friend,’ said a voice at my shoulder, which made me start with the unexpectedness of it. ‘Too hot and close to sleep,’ explained Treloar. ‘Come out for a breath of air.’ ‘Let’s shepherd the old chap, and see what his little game is. Bring the lantern. Needn’t show a light. We know the way well enough. I expect he’s after ghosts.’ As, breathless, we arrived at our windlass, Treloar gave a grunt of disappointment on seeing that everything was exactly as we had ",possible_non_humanoid_origin_story_marked_first_class
1531,spirit in Steve Brown's Bunyip,Project Gutenberg,public_domain_ebook,https://www.gutenberg.org/files/60482/60482-0.txt,sprint-project-gutenberg-bar:gutenberg-60482-barry-bunyip:spirit:007,spirit_person_narrative,spirit,"th the death-film. And he lay there and watched me, staring fixedly. It was a bright sunshiny day, the birds were singing cheerily about us, and the wash of the sea was very faint. From the expression on his face I thought he was listening to it. Presently Treloar returned from the camp with some brandy, and poured a spoonful between the clenched teeth. The spirit revived him a little, and he spoke. He said,— ‘Curse you!’ More brandy, and he spoke again. ‘Is he there yet?’ ‘He’s there yet,’ answ",possible_non_humanoid_origin_story_marked_first_class
1532,spirit in Steve Brown's Bunyip,Project Gutenberg,public_domain_ebook,https://www.gutenberg.org/files/60482/60482-0.txt,sprint-project-gutenberg-bar:gutenberg-60482-barry-bunyip:spirit:008,spirit_person_narrative,spirit,"Aberdeen, and habitually comes ashore in latitude 0 with a Glengarry cap on, no umbrella, and naked feet, is not a being to stand argument. One night the moon rose full, and right aft. She rose, too, with a big black spot in her disc that had no right to be there. There was too much _samshoo_ aboard for a very sharp look-out to be kept for’ard. That native spirit gets into men’s eyes and weakens them. But aft the skipper caught sight of the object. ‘It’ll be a junk, I’m thinkin’!’ he said presen",possible_non_humanoid_origin_story_marked_first_class
1538,devil in Steve Brown's Bunyip,Project Gutenberg,public_domain_ebook,https://www.gutenberg.org/files/60482/60482-0.txt,sprint-project-gutenberg-bar:gutenberg-60482-barry-bunyip:devil:014,spirit_person_narrative,devil,"lin’ o’ oor money! An’ a’ for a wheen dukes an’ a crackit heid! Na, na! Tell the skirlin’ fule I’ll gie him fifty dollars, and that’s mair than a’ his gear’s worth. I’ll gang to preesin suner than pay as muckle siller as he’s askin’!’ Outside the ‘Children of far Cathay’ could be heard yelling louder than ever for the heart, liver, and entrails of the white devil. The Consul’s face grew graver as he listened to the wounded sailor, just below the open window haranguing the crowd. ‘What’s a’ that ",possible_non_humanoid_origin_story_marked_first_class
1547,spirit in The Native Tribes of South Australia,Internet Archive,repository_full_text,https://archive.org/download/nativetribessou00benngoog/nativetribessou00benngoog_djvu.txt,sprint-internet-archive-nati:nativetribessou00benngoog:spirit:003,spirit_person_narrative,spirit,"d not be re-united, but the former would live in trees during the day, and at night alight on the ground and feed on grubs, lizards, frogs, and kangaroo-rats, but on no vegetable matter whatever. The souls, it was believed, would not die again, but would remain on earth, about the size of a boy eight years old.* All the natives entertain great dread of evil spirits, and those who lived in the neighbourhood of Adelaide never moved about at night. In other parts of the colony they would not do so ",possible_non_humanoid_origin_story_marked_first_class
1563,supernatural in The Native Tribes of South Australia,Internet Archive,repository_full_text,https://archive.org/download/nativetribessou00benngoog/nativetribessou00benngoog_djvu.txt,sprint-internet-archive-nati:nativetribessou00benngoog:supernatural:019,spirit_person_narrative,supernatural,". Another object of terror to the aborigines is called ""koonyoo,"" who flies about at night, and makes a noise in the trees, but is never seen. This being descends to the earth in the dark, alights upon the body of a man while sleeping, and presses on his liver, causing him to sufler excessive pains, and sometimes producing death. This is nothing more than a supernatural cause to which is attributed the eflect of excessive gorging, which the natives indulge in whenever they have the opportunity. ",possible_non_humanoid_origin_story_marked_first_class
1567,spirit in Eaglehawk and Crow,Internet Archive,repository_full_text,https://archive.org/download/eaglehawkcrowstu00math/eaglehawkcrowstu00math_djvu.txt,sprint-internet-archive-eagl:eaglehawkcrowstu00math:spirit:002,spirit_person_narrative,spirit,"resembling a human being, but with a body as hard as a stone. He used to kill many blacks. He was supported by people' of his own. The blacks would not visit this i-ange on any account. Mr. Stanbridge states that the Boorong tribe, who inhabit the Mallee country in the neighbourhood of Lake Tyrril, have preserved an account of the Nurrum-bung-utrias or old spirits, a people who formerly possessed their country and who had the knowledge of fire. This tribe imagined the star Canopus to be * Mr. R.",possible_non_humanoid_origin_story_marked_first_class
1569,spirit in Eaglehawk and Crow,Internet Archive,repository_full_text,https://archive.org/download/eaglehawkcrowstu00math/eaglehawkcrowstu00math_djvu.txt,sprint-internet-archive-eagl:eaglehawkcrowstu00math:spirit:004,spirit_person_narrative,spirit,"Mr. Davies corroborates what I have said of the presence of that defect of character which may be termed instability. It may be said that the whole fabric of their moral character is in a position of unstable equilibrium. The slightest strain will destroy the poise. They have a courage which fits them to perform marvellous feats of tree-climbing, gives them spirit to assert their rights in the face of danger from the white man's superior know- ledge and strength, and, for a time at least, qualif",possible_non_humanoid_origin_story_marked_first_class
1573,devil in Eaglehawk and Crow,Internet Archive,repository_full_text,https://archive.org/download/eaglehawkcrowstu00math/eaglehawkcrowstu00math_djvu.txt,sprint-internet-archive-eagl:eaglehawkcrowstu00math:devil:008,spirit_person_narrative,devil,"p boorkoorook na goe — woor, walini kolandroam wol biambule pongarnoti popopondi nouwaki - brauwin mrart ngauk — urakabi — - baiamai baggin _ gurruman — — mahn (C.) bowwan (C.) mummuya kommirra baiame — — — — munder nguthuru nguthuru — — ninni ninni gurly gurly — ■ — chinga — — budanl — mar-moo — carn-koo — brupe {devil) — pangari, lilliri — marralye wilya [spirit) madio (slittdi) — kuinyo tovvilla punga, turra pindee,\vahtta,noorinya boorree koylppa kolyppara moora moora kootchie moongara (spir",possible_non_humanoid_origin_story_marked_first_class
1574,devil in Eaglehawk and Crow,Internet Archive,repository_full_text,https://archive.org/download/eaglehawkcrowstu00math/eaglehawkcrowstu00math_djvu.txt,sprint-internet-archive-eagl:eaglehawkcrowstu00math:devil:009,spirit_person_narrative,devil,"gin _ gurruman — — mahn (C.) bowwan (C.) mummuya kommirra baiame — — — — munder nguthuru nguthuru — — ninni ninni gurly gurly — ■ — chinga — — budanl — mar-moo — carn-koo — brupe {devil) — pangari, lilliri — marralye wilya [spirit) madio (slittdi) — kuinyo tovvilla punga, turra pindee,\vahtta,noorinya boorree koylppa kolyppara moora moora kootchie moongara (spirit) — karina yarkamata — tati — — simbingergolun mungo niolnganding berauel darimiet — - bararang bararang molang — nouri nouri - nari —",possible_non_humanoid_origin_story_marked_first_class
1589,spirit in Kamilaroi and Kurnai,Internet Archive,repository_full_text,https://archive.org/download/kamilaroikurnaig00fiso/kamilaroikurnaig00fiso_djvu.txt,sprint-internet-archive-kami:kamilaroikurnaig00fiso:spirit:002,spirit_person_narrative,spirit,"ined that they (the class divisions) are identical as far south as the north of Pentecost at any rate ; that a Banks Islander knows, or easily learns, which is his ' side of the house' (i.e., class) in all that group, and that Star Island people know theirs in Aurora. The Aurora people know theirs in Leper's Island, and the people of Leper's know theirs in Espiritu Santo."" The Rev. George Brown, F.R.G.S., of the Wesleyan Mission, tells me that he has found the divisions at New Britain also ; and",possible_non_humanoid_origin_story_marked_first_class
1597,ghost in Kamilaroi and Kurnai,Internet Archive,repository_full_text,https://archive.org/download/kamilaroikurnaig00fiso/kamilaroikurnaig00fiso_djvu.txt,sprint-internet-archive-kami:kamilaroikurnaig00fiso:ghost:010,apparition_account,ghost,"interesting to note how widespread has been this belief. Among the Gournditch-mara of Western Victoria, according to the Rev. J. H. Stiihle, there were the precise analogues of the Birraarks. The Rev. Julius Kuhn, of Boorkooyanna, S.A., tells me of the Turra tribe, ""There were 'Gurildris,' men who professed to learn corroboree songs and dances from departed spirits. They also professed to learn songs for the dead, which wei'e sung to make happy the departed who were gone to another country to li",possible_non_humanoid_origin_story_marked_first_class
1599,Kurnai in Kamilaroi and Kurnai,Internet Archive,repository_full_text,https://archive.org/download/kamilaroikurnaig00fiso/kamilaroikurnaig00fiso_djvu.txt,sprint-internet-archive-kami:kamilaroikurnaig00fiso:kurnai:012,apparition_account,Kurnai,"most inaccessible tree, apparently asleep. It was alleged that the ghosts had transported him there at their departure. At this seance the questions put related to individuals of the group who were absent, and to the susjiected movements of the hostile Brajerak. The ppirit5 I have already mentioned Brewin, who may be said to be Brewin, ... . Buihim- an evil spirit. The Kiirnai speak of two other spirits — Baiikan. Bfdlum-dut and Baukan. Of the Mrarts (ghosts) the Kurnai speak with some precision",possible_non_humanoid_origin_story_marked_first_class
1618,"spirit in The folklore, manners, customs, and languages of the South Australian aborigines",Internet Archive,repository_full_text,https://archive.org/download/folkloremannersc00taplrich/folkloremannersc00taplrich_djvu.txt,sprint-internet-archive-sa-f:folkloremannersc00taplrich:spirit:003,spirit_person_narrative,spirit,"he intended victim, and there remains, causing all the harm to the sick. These charms lead to many wars, and often deaths. 17. The only funeral custom is to get the body as quickly as possible under ground. 18. The aborigines have no property. 19. For their ideas on a future state see note D at the end of these answers. 20. They believe a great deal in evil spirits. 21. They think "" Norallie "" once walked about on this earth amongst them, but after a time he became dissatisfied, and departed to ",possible_non_humanoid_origin_story_marked_first_class
1621,"ghost in The folklore, manners, customs, and languages of the South Australian aborigines",Internet Archive,repository_full_text,https://archive.org/download/folkloremannersc00taplrich/folkloremannersc00taplrich_djvu.txt,sprint-internet-archive-sa-f:folkloremannersc00taplrich:ghost:006,apparition_account,ghost,"n-je-lu ; fly (the insect), yum- ber-a ; ant, wir-pa ; mouth, ni-mi ; beard, ngern-ka ; hair cf the head, ngu-roo; tongue, kai-a-king; bone, mu-la-li ; blood, yeil-do ; skin (cuticle), im-ba ; fat, men-bi ; star, ""^'kul-ka ; dark, mo-a-bu ; day, pir- ri-a; night, malt-thi; rain, wain- ba-ru; wood, ^'kurl-a; sweet, mor-u-ga : thirst, or thirsty, *mun-ga-ra ; ghost, pur-ka-bid-ni ; come here, ^^pur-ni ngom-er-na ; make haste, be quick, or run, i-ter-ra ; urine, or micturition, kum-pa.'^'' 44. Cuta",possible_non_humanoid_origin_story_marked_first_class
1632,"spirit in Australian Aborigines: the languages and customs of several tribes of aborigines in the western district of Victoria, Australia",Internet Archive,repository_full_text,https://archive.org/download/australianaborig81daws/australianaborig81daws_djvu.txt,sprint-internet-archive-daws:australianaborig81daws:spirit:001,spirit_person_narrative,spirit,", spells, sorcerers, ‘‘ White Lady,” doctors, common remedies, supernatural reme- dies, and artifices, sorcery stones, sunstroke, moon- stroke, pulmonary complaints, epidemics, other diseases 14 17 24 26 38 41 49 viii CONTENTS. CHAPTER XV.—Deata anv Burtau: putting old people to death, suicide, burial, cremation, wakes, death and funeral of a chief, relics, spirits BPESAED, mgt pang of human flesh CHAPTER XVI.—AVENGING OF Teta finding out the spell- thrower, iodes of destroying him, pet pets, ex",possible_non_humanoid_origin_story_marked_first_class
1633,"spirit in Australian Aborigines: the languages and customs of several tribes of aborigines in the western district of Victoria, Australia",Internet Archive,repository_full_text,https://archive.org/download/australianaborig81daws/australianaborig81daws_djvu.txt,sprint-internet-archive-daws:australianaborig81daws:spirit:002,apparition_account,spirit,"emale Squint-eyed female Hopping female Cripple leg female Crooked knee female Deformed ankle female Club foot female Broken arm female Arm cut off at shoulder female Arm cut off at elbow female Stout female White people are also named after their peculiarities, or after localities, such as kuurn wirndill, ‘little bottle, from the person carrying a flask of spirits while travelling. Teeri yeetch beem Red head Peeteritt Lapwing (In consequence of ihe person mtaving a habit of running like that bi",possible_non_humanoid_origin_story_marked_first_class
1635,"spirit in Australian Aborigines: the languages and customs of several tribes of aborigines in the western district of Victoria, Australia",Internet Archive,repository_full_text,https://archive.org/download/australianaborig81daws/australianaborig81daws_djvu.txt,sprint-internet-archive-daws:australianaborig81daws:spirit:004,spirit_person_narrative,spirit,"re, as it does good to man and beast, by bringing rain, and making grass and roots grow for their benefit. But the aborigines say that the missionaries and government protectors have given them a dread of Pirnmeheeal; and they are sorry that the young people, and many of the old, are now afraid of a being who never did any harm to their forefathers. The bad spirit, Muuruup, sometimes called ‘Wambeen neung been-been aa, ‘maker of bad-smelling smoke,’ is always spoken of with fear and bated breath",possible_non_humanoid_origin_story_marked_first_class
1636,"ghost in Australian Aborigines: the languages and customs of several tribes of aborigines in the western district of Victoria, Australia",Internet Archive,repository_full_text,https://archive.org/download/australianaborig81daws/australianaborig81daws_djvu.txt,sprint-internet-archive-daws:australianaborig81daws:ghost:005,apparition_account,ghost,"under his command a number of inferior spirits, who are permitted to visit the surface of the earth occasionally. No human being has ever returned to tell what kind of place Ummekulleen is. There is a belief, however, that there is nothing but fire there, and that the souls of bad people get neither meat nor drink, and are terribly knocked about by the evil spirits. A spirit lives in the moon, called Muuruup neung kuurn tarrong’enat, meaning ‘devil in the moon.’ Children are sometimes threatened",possible_non_humanoid_origin_story_marked_first_class
1637,"ghost in Australian Aborigines: the languages and customs of several tribes of aborigines in the western district of Victoria, Australia",Internet Archive,repository_full_text,https://archive.org/download/australianaborig81daws/australianaborig81daws_djvu.txt,sprint-internet-archive-daws:australianaborig81daws:ghost:006,apparition_account,ghost,"ng but fire there, and that the souls of bad people get neither meat nor drink, and are terribly knocked about by the evil spirits. A spirit lives in the moon, called Muuruup neung kuurn tarrong’enat, meaning ‘devil in the moon.’ Children are sometimes threatened, when they are bad, that this Muuruup will be sent for to take them to the moon. Of terrestrial spirits there are devils, wraiths, ghosts, and witches, the differences between them being somewhat indefinite. There are female devils, kno",possible_non_humanoid_origin_story_marked_first_class
1638,"ghost in Australian Aborigines: the languages and customs of several tribes of aborigines in the western district of Victoria, Australia",Internet Archive,repository_full_text,https://archive.org/download/australianaborig81daws/australianaborig81daws_djvu.txt,sprint-internet-archive-daws:australianaborig81daws:ghost:007,apparition_account,ghost,"Otway mountains, and compelled her to eat raw opossums for six moons. Various parts of the country are supposed to be haunted by these female devils ; but none are so celebrated for their great size as those frequenting the Cape Otway ranges. The aborigines do not believe in any devils belonging to the sea. Every person over four or five years of age has a spirit or ghost, which, although dormant through life, assumes a visible but undefined form after death ; and, for a time haunts the spot whe",possible_non_humanoid_origin_story_marked_first_class
1641,"supernatural in Australian Aborigines: the languages and customs of several tribes of aborigines in the western district of Victoria, Australia",Internet Archive,repository_full_text,https://archive.org/download/australianaborig81daws/australianaborig81daws_djvu.txt,sprint-internet-archive-daws:australianaborig81daws:supernatural:010,spirit_person_narrative,supernatural,"ering her to the meeting, he hid the pole at a short distance from the camp, while singing and amusements were going on, as it was too sacred to be exposed to common inspection. At bedtime he brought it into the circle by her direction, and held it upright before the fire, as a signal of retirement for the night. At her death the pole was carried off by the spirits, and no one has seen it since. ; In order to support her pretensions to supernatural power, she would, on some moonlight night, leav",possible_non_humanoid_origin_story_marked_first_class
1642,"supernatural in Australian Aborigines: the languages and customs of several tribes of aborigines in the western district of Victoria, Australia",Internet Archive,repository_full_text,https://archive.org/download/australianaborig81daws/australianaborig81daws_djvu.txt,sprint-internet-archive-daws:australianaborig81daws:supernatural:011,spirit_person_narrative,supernatural,"pright before the fire, as a signal of retirement for the night. At her death the pole was carried off by the spirits, and no one has seen it since. ; In order to support her pretensions to supernatural power, she would, on some moonlight night, leave the camp with an empty bag made of netted bark cord, and return with it full of snakes. These she said were spirits. No one, therefore, dare go near them or look at them. She described one as pure white, another black ; the rest were young ones. Sh",possible_non_humanoid_origin_story_marked_first_class
1646,"ghost in Australian Aborigines: the languages and customs of several tribes of aborigines in the western district of Victoria, Australia",Internet Archive,repository_full_text,https://archive.org/download/australianaborig81daws/australianaborig81daws_djvu.txt,sprint-internet-archive-daws:australianaborig81daws:ghost:015,apparition_account,ghost,"iage, spells, treatment of wives ... CHAPTER XII.—Cuttpren: birth, nursing, clothing, killing the ane language, strange law relative to language CHAPTER XIII.—Nawmes or Persons: naming of children, changing names, the effect of death on names, lists of names a CHAPTER XIV.—Surerstirions AND DisEasEs: supernatural beings, celestial, infernal and terrestrial, ghosts, wraiths, shades, haunted cave, witches, dreams, superstitions relative to animals, etc.; fires, spells, sorcerers, ‘‘ White Lady,” d",possible_non_humanoid_origin_story_marked_first_class
1647,"devil in Australian Aborigines: the languages and customs of several tribes of aborigines in the western district of Victoria, Australia",Internet Archive,repository_full_text,https://archive.org/download/australianaborig81daws/australianaborig81daws_djvu.txt,sprint-internet-archive-daws:australianaborig81daws:devil:016,spirit_person_narrative,devil,"with fear and bated breath, as the author of every misfortune. He visits the earth in the form of lightning, knocking trees to pieces, setting fire to wuurns, and killing people by ‘striking them on the back.” At times he assumes the form of a large ugly man, frequenting scrubs and dense thickets; and, although not provided with wings, like the white man’s devil, he flits and darts from place to place with the rapidity of lightning, is very mischievous, and hungers for the flesh of children. The",possible_non_humanoid_origin_story_marked_first_class
1648,"devil in Australian Aborigines: the languages and customs of several tribes of aborigines in the western district of Victoria, Australia",Internet Archive,repository_full_text,https://archive.org/download/australianaborig81daws/australianaborig81daws_djvu.txt,sprint-internet-archive-daws:australianaborig81daws:devil:017,spirit_person_narrative,devil,"he may pounce upon any unfortunate straggler from the camp. Hence their hatred of owls, as birds of evil omen. When one of these birds is heard sereching or hooting, the children immediately crawl under their grass mats, If children are troublesome at any time, they are hushed by their mother 50 AUSTRALIAN ABORIGINES. calling out ‘kaka muuruup, ‘Come here, devil.’ None of the Kuurn kopan noot tribe ever saw the Muuruup, but believe he was once seen by two natives of the Chaap wuurong tribe at Me",possible_non_humanoid_origin_story_marked_first_class
1649,"devil in Australian Aborigines: the languages and customs of several tribes of aborigines in the western district of Victoria, Australia",Internet Archive,repository_full_text,https://archive.org/download/australianaborig81daws/australianaborig81daws_djvu.txt,sprint-internet-archive-daws:australianaborig81daws:devil:018,apparition_account,devil,"s. A spirit lives in the moon, called Muuruup neung kuurn tarrong’enat, meaning ‘devil in the moon.’ Children are sometimes threatened, when they are bad, that this Muuruup will be sent for to take them to the moon. Of terrestrial spirits there are devils, wraiths, ghosts, and witches, the differences between them being somewhat indefinite. There are female devils, known by the general term Gnulla gnulla gneear. Buurt kuuruuk is the name of one who takes the form of a black woman ‘as tall as a g",possible_non_humanoid_origin_story_marked_first_class
1650,"devil in Australian Aborigines: the languages and customs of several tribes of aborigines in the western district of Victoria, Australia",Internet Archive,repository_full_text,https://archive.org/download/australianaborig81daws/australianaborig81daws_djvu.txt,sprint-internet-archive-daws:australianaborig81daws:devil:019,apparition_account,devil,"ten by a native, he is punished by misfortunes and by nightly visitations from Buurt kuuruuk, There is a legend that she carried off a woman from near the mouth of the Hopkins River to her wuurn on the top of the Cape Otway mountains, and compelled her to eat raw opossums for six moons. Various parts of the country are supposed to be haunted by these female devils ; but none are so celebrated for their great size as those frequenting the Cape Otway ranges. The aborigines do not believe in any de",possible_non_humanoid_origin_story_marked_first_class
1652,"supernatural in Australian Aborigines: the languages and customs of several tribes of aborigines in the western district of Victoria, Australia",Internet Archive,repository_full_text,https://archive.org/download/australianaborig81daws/australianaborig81daws_djvu.txt,sprint-internet-archive-daws:australianaborig81daws:supernatural:021,apparition_account,supernatural,"or Persons: naming of children, changing names, the effect of death on names, lists of names a CHAPTER XIV.—Surerstirions AND DisEasEs: supernatural beings, celestial, infernal and terrestrial, ghosts, wraiths, shades, haunted cave, witches, dreams, superstitions relative to animals, etc.; fires, spells, sorcerers, ‘‘ White Lady,” doctors, common remedies, supernatural reme- dies, and artifices, sorcery stones, sunstroke, moon- stroke, pulmonary complaints, epidemics, other diseases 14 17 24 26 ",possible_non_humanoid_origin_story_marked_first_class
1657,spirit in Diary of ten years eventful life of an early settler in Western Australia,Internet Archive,repository_full_text,https://archive.org/download/diaryoftenyearse00mooriala/diaryoftenyearse00mooriala_djvu.txt,sprint-internet-archive-moor:diaryoftenyearse00mooriala:spirit:001,spirit_person_narrative,spirit,"OF MY NEAR RELATIONS. GEORGE FLETCHEE MOORE. August, 1884. 1401206 THINK OF ME, FAREWELL LINES ADDRESSED TO MY SISTERS ON LEAVING HOME TO EMIGRATE TO WESTERN AUSTRALIA. Think of me, when first the sun Paints with gold the Eastern sky, And when his daily course has run, Eemember me, and think me nigh. Morn will bring to mind our meetings. Cheerful looks and spirits light, Eve, our late protracted greetings. As we whispered a "" Good night."" And when, in sacred hour of prayer. Blessings are asked o",possible_non_humanoid_origin_story_marked_first_class
1658,spirit in Diary of ten years eventful life of an early settler in Western Australia,Internet Archive,repository_full_text,https://archive.org/download/diaryoftenyearse00mooriala/diaryoftenyearse00mooriala_djvu.txt,sprint-internet-archive-moor:diaryoftenyearse00mooriala:spirit:002,spirit_person_narrative,spirit,"r, soon put an end to conjec- tures. Our course is now S.E. direct for the Cape — many birds have been flying about us. 20th. — What a busy day this is with you — preparing for grouse shooting. Shall I ever shoot grouse with you again ? As I have nothing else to do, I must scribble poetry on the occasion. FIRST DAY OF THE SHOOTING SEASON— AT SEA. Oh, what a spirit-stirring day For me would this have been, Had I on land been doomed to stay ; But here, how changed the scene ! I tread not now the h",possible_non_humanoid_origin_story_marked_first_class
1660,spirit in Diary of ten years eventful life of an early settler in Western Australia,Internet Archive,repository_full_text,https://archive.org/download/diaryoftenyearse00mooriala/diaryoftenyearse00mooriala_djvu.txt,sprint-internet-archive-moor:diaryoftenyearse00mooriala:spirit:004,spirit_person_narrative,spirit,"erence is to my Bister Catherine playing a piece of music which we had often practised together, she on the piano, I on the flute. 21 appearance, like gentlemen's parks. We can plainly distin- guish clumps of trees on the low lands in front ; and in the back grounds a range of hills, apparently twenty-five or thirty miles distant. All our people are in high spirits but we are obliged to put about, and stand off, as our charts are not per- fect enough to assure us of our proper landing-place. SOt",possible_non_humanoid_origin_story_marked_first_class
1662,devil in Diary of ten years eventful life of an early settler in Western Australia,Internet Archive,repository_full_text,https://archive.org/download/diaryoftenyearse00mooriala/diaryoftenyearse00mooriala_djvu.txt,sprint-internet-archive-moor:diaryoftenyearse00mooriala:devil:006,spirit_person_narrative,devil,"inat- ding (N.E. dialect) ; Eainbil ; Ki-in. Decayed, withered — Mandju. Deceit — Barrit. 95 Deceive, to — Guliu, Deception — Barrit. Decoy, to — Kobat kobatanan ; Myatyl. Deep — Mordak. Deep, deep water — Didaral. Depart, to — Gulbang ; Watto kolo; Gulbat; Gulut. Departing — Kolbattin. Desire, to ; to direct — Warrang- an. Desirous of— Gurdak. Devil ; evil spirit — Mittagong ; Waugal. Dew — Min-yi ; Jindi ; Barup ; Mammilyar. Diamond-bird ; Pardolotus — there are two kinds, Functatus, and Stria",possible_non_humanoid_origin_story_marked_first_class
1663,ghost in Diary of ten years eventful life of an early settler in Western Australia,Internet Archive,repository_full_text,https://archive.org/download/diaryoftenyearse00mooriala/diaryoftenyearse00mooriala_djvu.txt,sprint-internet-archive-moor:diaryoftenyearse00mooriala:ghost:007,apparition_account,ghost,"surface, and the acacia, bearing flowers like the laburnum. There are many bare downs visible from a hill near this, with green patches here and there. 2^th. — Found that one of our horses had broken loose in the night, and had some trouble and difficulty in catching him. Passed rapidly over a bare tract, with here and there a white gum tree creeping like a ghost through tlie vistas. Found the running water in the river to be fresh ; but that standing in the pools, brackish. Followed the river, ",possible_non_humanoid_origin_story_marked_first_class
