schema_version,legacy_record_id,source_item_id,narrative_id,primary_record_role,migration_confidence,review_flags,title,source_type,source_tier,narrative_type,secondary_role,analysis_status,ethics_review_status,display_mode
2.0.0,436,430,428,first-class narrative source,medium,[],"Grays Point, New South Wales 2004",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,437,431,429,first-class narrative source,medium,[],"Roma, Queensland 2018",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,438,432,430,first-class narrative source,medium,[],"Grenfell, New South Wales 2013",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,439,433,431,first-class narrative source,medium,[],"Sarina, Queensland 1996",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,440,434,432,first-class narrative source,medium,[],"Hannam Vale, New South Wales 2000",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,441,435,433,first-class narrative source,medium,[],"Slacks Creek, Queensland 1980",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,442,436,434,first-class narrative source,medium,[],"Hartley, New South Wales 2015",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,443,437,435,first-class narrative source,medium,[],"Springbrook, Queensland 1977",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,444,438,436,first-class narrative source,medium,[],"Hazelbrook, New South Wales 1994",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,445,439,437,first-class narrative source,medium,[],"Springbrook, Queensland 1978",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,446,440,438,first-class narrative source,medium,[],"Hazelbrook, New South Wales 2001",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,447,441,439,first-class narrative source,medium,[],"Springbrook, Queensland 1978",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,448,442,440,first-class narrative source,medium,[],"Helensburgh, New South Wales 1994",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,449,443,441,first-class narrative source,medium,[],"Springbrook, Queensland 1982",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,450,444,442,first-class narrative source,medium,[],"Helensburgh, New South Wales 2002",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,451,445,443,first-class narrative source,medium,[],"Springbrook, Queensland 1997",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,452,446,444,first-class narrative source,medium,[],"Helensburgh, New South Wales 2002",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,453,447,445,first-class narrative source,medium,[],"Springbrook, Queensland 1998",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,454,448,446,first-class narrative source,medium,[],"Hickeys Falls, New South Wales 2010",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,455,449,447,first-class narrative source,medium,[],"Springbrook, Queensland 1998",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,456,450,448,first-class narrative source,medium,[],"Hornsby Heights, New South Wales 2012",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,457,451,449,first-class narrative source,medium,"[""original_article_verification_required""]","Stanthorpe, Queensland 1934",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,458,452,450,first-class narrative source,medium,[],"Ingalba, New South Wales 1993",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,459,453,451,first-class narrative source,medium,[],"Stanthorpe, Queensland 1985",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,460,454,452,first-class narrative source,medium,[],"Ingleburn, New South Wales 1992",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,461,455,453,first-class narrative source,medium,[],"Tarampa, Queensland 2013",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,462,456,454,first-class narrative source,medium,[],"Jackadgery, New South Wales 1978",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,463,457,455,first-class narrative source,medium,[],"Tarzali, Queensland 2016",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,464,458,456,first-class narrative source,medium,[],"Jackadgery, New South Wales 1990",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,465,459,457,first-class narrative source,medium,"[""original_article_verification_required""]","Tewantin, Queensland 1965",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,466,460,458,first-class narrative source,medium,[],"Jackadgery, New South Wales 2013",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,467,461,459,first-class narrative source,medium,[],"Tin Can Bay, Queensland 1992 (2)",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,468,462,460,first-class narrative source,medium,[],"Jamison Valley, New South Wales 2000",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,469,463,461,first-class narrative source,medium,[],"Tin Can Bay, Queensland 1998",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,470,464,462,first-class narrative source,medium,[],"Jenolan Caves, New South Wales 1990",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,471,465,463,first-class narrative source,medium,[],"Tomson River, Queensland 1990",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,472,466,464,first-class narrative source,medium,[],"Jiggi, New South Wales 2003",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,473,467,465,first-class narrative source,medium,[],"Toowoomba, Queensland 1997",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,474,468,466,first-class narrative source,medium,[],"Karuah River, New South Wales 1977",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,475,469,467,first-class narrative source,medium,[],"Torbanlea, Queensland 1995",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,476,470,468,first-class narrative source,medium,[],"Katoomba, New South Wales 1997",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,477,471,469,first-class narrative source,medium,[],"Torrens Creek, Queensland 2005",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,478,472,470,first-class narrative source,medium,[],"Katoomba, New South Wales 1999",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,479,473,471,first-class narrative source,medium,[],"Tugun, Queensland 1984",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,480,474,472,first-class narrative source,medium,[],"Keiraville, New South Wales 1998",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,481,475,473,first-class narrative source,medium,[],"Tully, Queensland 1985",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,482,476,474,first-class narrative source,medium,"[""original_article_verification_required""]","Kempsey, New South Wales 1968",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,483,477,475,first-class narrative source,medium,[],"Upper Coomera, Queensland 2006",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,484,478,476,first-class narrative source,medium,[],"Kiah, New South Wales 1987",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,485,479,477,first-class narrative source,medium,[],"Wauchope, New South Wales 1980",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,486,480,478,first-class narrative source,medium,[],"Kiandra, New South Wales 1980",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,487,481,479,first-class narrative source,medium,[],"Weyba Downs, Queensland 2016",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,488,482,480,first-class narrative source,medium,[],"Koreelah Forest, New South Wales 2001",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,489,483,481,first-class narrative source,medium,[],"Widgee, Queensland 2018",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,490,484,482,first-class narrative source,medium,[],"Korora Basin, New South Wales 1980",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,491,485,483,first-class narrative source,medium,[],"Withcott, Queensland 2003",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,492,486,484,first-class narrative source,medium,[],"Kosciuszko, New South Wales 2008",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,493,487,485,first-class narrative source,medium,[],"Witheren, Queensland 2015",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,494,488,486,first-class narrative source,medium,[],"Kowmung River, New South Wales 1989",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,495,489,487,first-class narrative source,medium,[],"Witheren, Queensland 2022",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,496,490,488,first-class narrative source,medium,[],"Krambach, New South Wales 1990",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,497,491,489,first-class narrative source,medium,[],"Wolvi, Queensland 2012",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,498,492,490,first-class narrative source,medium,[],"Krambach, New South Wales 2011",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,499,493,491,first-class narrative source,medium,[],"Wongawallan, Queensland 1984",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,500,494,492,first-class narrative source,medium,[],"Ku-ring-gai National Park, New South Wales 2010",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,501,495,493,first-class narrative source,medium,[],"Wongawallen, Queensland 1980",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,502,496,494,first-class narrative source,medium,[],"Lake Cargelligo, New South Wales 1979",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,503,497,495,first-class narrative source,medium,[],"Woolooga, Queensland 2008",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,504,498,496,first-class narrative source,medium,[],"Lake George, New South Wales 1976",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,505,499,497,first-class narrative source,medium,[],"Woolooga, Queensland 2012",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,506,500,498,first-class narrative source,medium,[],"Lake Macquarie, New South Wales 1999",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,507,501,499,first-class narrative source,medium,[],"Woolooga, Queensland 2022",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,508,502,500,first-class narrative source,medium,[],"Leura, New South Wales 1995",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,509,503,501,first-class narrative source,medium,"[""original_article_verification_required""]","Wyandra, Queensland 1965",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,510,504,502,first-class narrative source,medium,[],"Leura, New South Wales 2009",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,511,505,503,first-class narrative source,medium,[],"Yandina, Queensland 2010",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,512,506,504,first-class narrative source,medium,[],"Lightning Ridge, New South Wales 2001",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,513,507,505,first-class narrative source,medium,[],"Yarrabah, Queensland 2011",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,514,508,506,first-class narrative source,medium,"[""original_article_verification_required""]","Lismore, New South wales 1935",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,515,509,507,first-class narrative source,medium,[],"Yarrabilba, Queensland 2006",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,516,510,508,first-class narrative source,medium,[],"Lithgow, New South Wales 2000",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,517,511,509,first-class narrative source,medium,[],"Lithgow, New South Wales 2004",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,518,512,510,first-class narrative source,medium,[],"Lithgow, New South Wales 2018",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,519,513,511,first-class narrative source,medium,[],"Lowanna, New South Wales 2011",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,520,514,512,first-class narrative source,medium,[],"Macquarie Feilds, New South Wales 1998",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,521,515,513,first-class narrative source,medium,[],"Maldon, New South Wales 2015",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,522,516,514,first-class narrative source,medium,[],"Medowie, New South Wales 1999",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,523,517,515,first-class narrative source,medium,[],"Megalong Valley, New South Wales 2006",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,524,518,516,first-class narrative source,medium,[],"Minto, New South Wales 1973",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,525,519,517,first-class narrative source,medium,[],"Mogo, New South Wales 1977",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,526,520,518,first-class narrative source,medium,[],"Mogo, New South Wales 1995",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,527,521,519,first-class narrative source,medium,[],"Molong, New South Wales 2021",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,528,522,520,first-class narrative source,medium,[],"Mongarlowe, New South Wales 2013",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,529,523,521,first-class narrative source,medium,[],"Mooney Mooney, New South Wales 2013",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,530,524,522,first-class narrative source,medium,[],"Morton NP, New South Wales 2015",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,531,525,523,first-class narrative source,medium,[],"Mount Lindesay, New South Wales 1972",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,532,526,524,first-class narrative source,medium,[],"Mt. George, New South Wales 2009",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,533,527,525,first-class narrative source,medium,[],"Mt. Kembla, New South Wales 1983",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,534,528,526,first-class narrative source,medium,[],"Mt. Kembla, New South Wales 1986",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,535,529,527,first-class narrative source,medium,[],"Mt. Kembla, New South Wales 1993",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,536,530,528,first-class narrative source,medium,[],"Mt. Kembla, New South Wales 2012",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,537,531,529,first-class narrative source,medium,[],"Mt. Kembla, New South Wales 2013",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,538,532,530,first-class narrative source,medium,[],"Mt. Warning - Tyalgum, New South Wales 2017",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,539,533,531,first-class narrative source,medium,[],"Mt. Warning, New South Wales 2012",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,540,534,532,first-class narrative source,medium,[],"Mudgee - Ulan, New South Wales 1978",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,541,535,533,first-class narrative source,medium,[],"Mulgoa, New South Wales 2003",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,542,536,534,first-class narrative source,medium,[],"Mullumbimby, New South Wales 1996",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,543,537,535,first-class narrative source,medium,"[""original_article_verification_required""]","Mungay Creek, New South Wales 1960",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,544,538,536,first-class narrative source,medium,[],"Munmorah, New South Wales 2012",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,545,539,537,first-class narrative source,medium,[],"Murwillumbah, New South Wales 2005",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,546,540,538,first-class narrative source,medium,[],"Narara, New South Wales 2015",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,547,541,539,first-class narrative source,medium,[],"Narooma, New South Wales 1978",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,548,542,540,first-class narrative source,medium,[],"Narromine, New South Wales 1979",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,549,543,541,first-class narrative source,medium,[],"Newry State Forest, New South Wales 2019",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,550,544,542,first-class narrative source,medium,[],"Nowra, New South Wales 1988",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,551,545,543,first-class narrative source,medium,[],"Nunderi, New South Wales 2006",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,552,546,544,first-class narrative source,medium,[],"Oberon, New South Wales 1983",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,553,547,545,first-class narrative source,medium,[],"Oberon, New South Wales 1990",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,554,548,546,first-class narrative source,medium,[],"Oberon, New South Wales 1991",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,555,549,547,first-class narrative source,medium,[],"Oberon, New South Wales 2009",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,556,550,548,first-class narrative source,medium,"[""original_article_verification_required""]","Oxley Island, New South Wales 1967",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,557,551,549,first-class narrative source,medium,[],"Oxley Island, New South Wales 1977",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,558,552,550,first-class narrative source,medium,[],"Pambula, New South Wales 1977",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,559,553,551,first-class narrative source,medium,[],"Pickett Hill, New South Wales 2000",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,560,554,552,first-class narrative source,medium,[],"Pilliga, New South Wales 1976",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,561,555,553,first-class narrative source,medium,[],"Pilliga, New South Wales 1978",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,562,556,554,first-class narrative source,medium,[],"Pilliga, New South Wales 1979",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,563,557,555,first-class narrative source,medium,[],"Pilliga, New South Wales 1979",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,564,558,556,first-class narrative source,medium,[],"Pilliga, New South Wales 2001",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,565,559,557,first-class narrative source,medium,[],"Pilliga, New South Wales 2003",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,566,560,558,first-class narrative source,medium,[],"Pilliga, New South Wales 2010",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,567,561,559,first-class narrative source,medium,[],"Port Macquarie, New South Wales 2003",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,568,562,560,first-class narrative source,medium,[],"Providence Portal, New South Wales 2012",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,569,563,561,first-class narrative source,medium,[],"Richmond Range, New South Wales 2005",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,570,564,562,first-class narrative source,medium,[],"Richmond Range, New South Wales 2007",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,571,565,563,first-class narrative source,medium,[],"Richmond Range, New South Wales 2018",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,572,566,564,first-class narrative source,medium,[],"Roseberg State Forest, New South Wales 2013",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,573,567,565,first-class narrative source,medium,[],"Roseberg State Forest, New South Wales 2013",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,574,568,566,first-class narrative source,medium,[],"Royal National Park, New South Wales 1984",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,575,569,567,first-class narrative source,medium,[],"Scotts Head, New South Wales 2001",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,576,570,568,first-class narrative source,medium,[],"Springwood, New South Wales 2005",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,577,571,569,first-class narrative source,medium,[],"Springwood, New South Wales 2010",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,578,572,570,first-class narrative source,medium,[],"Stannifer, New South Wales 2013",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,579,573,571,first-class narrative source,medium,[],"Stanwell Tops, New South Wales 2008",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,580,574,572,first-class narrative source,medium,[],"Strickland, New South Wales 2017",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,581,575,573,first-class narrative source,medium,[],"Strickland, New South Wales 2020",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,582,576,574,first-class narrative source,medium,[],"Stuarts Point, New South Wales 2011",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,583,577,575,first-class narrative source,medium,[],"Stuarts Point, New South Wales 2012",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,584,578,576,first-class narrative source,medium,[],"Sunny Corner, New South Wales 1982",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,585,579,577,first-class narrative source,medium,[],"Tabulam, New South wales 1997",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,586,580,578,first-class narrative source,medium,[],"Tallong, New South Wales 2010",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,587,581,579,first-class narrative source,medium,[],"Taree, New South Wales 1998",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,588,582,580,first-class narrative source,medium,[],"Tenterfield, New South Wales 1990",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,589,583,581,first-class narrative source,medium,[],"Tenterfield, New South Wales 2012",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,590,584,582,first-class narrative source,medium,[],"Tharwa, New South Wales 2003",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,591,585,583,first-class narrative source,medium,[],"Tharwa, New South Wales 2006",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,592,586,584,first-class narrative source,medium,[],"Tharwa, New South Wales 2017",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,593,587,585,first-class narrative source,medium,[],"Timsvale, New South Wales 1977",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,594,588,586,first-class narrative source,medium,[],"Torrington, New South Wales 1980",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,595,589,587,first-class narrative source,medium,[],"Torrington, New South Wales 1985",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,596,590,588,first-class narrative source,medium,[],"Torrington, New South Wales 2013",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,597,591,589,first-class narrative source,medium,[],"Tuglow, New South Wales 1991",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,598,592,590,first-class narrative source,medium,[],"Tweed Heads, New South Wales 1978",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,599,593,591,first-class narrative source,medium,[],"Uki, New South Wales 2007",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,600,594,592,first-class narrative source,medium,[],"Uki, New South Wales 2018",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,601,595,593,first-class narrative source,medium,[],"Vulcan State Forest, New South Wales 1988",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,602,596,594,first-class narrative source,medium,[],"Walgett, New South Wales 1982",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,603,597,595,first-class narrative source,medium,[],"Wanaaring, New South Wales 2003",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,604,598,596,first-class narrative source,medium,"[""original_article_verification_required""]","Warneton, New South Wales 1871",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,605,599,597,first-class narrative source,medium,[],"Warragamba, New South Wales 2003",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,606,600,598,first-class narrative source,medium,[],"Warrimoo, New South Wales 2005",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,607,601,599,first-class narrative source,medium,[],"Watagans, New South Wales 1988",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,608,602,600,first-class narrative source,medium,[],"Watagans, New South Wales 2003",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,609,603,601,first-class narrative source,medium,[],"Watagans, New South Wales 2004",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,610,604,602,first-class narrative source,medium,[],"Watagans, New South Wales 2010",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,611,605,603,first-class narrative source,medium,[],"Watagans, New South Wales 2012",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,612,606,604,first-class narrative source,medium,[],"Wauchope, New South Wales 2010",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,613,607,605,first-class narrative source,medium,[],"Wee Jasper, New South Wales 1987",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,614,608,606,first-class narrative source,medium,[],"Wee Jasper, New South Wales 2017",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,615,609,607,first-class narrative source,medium,[],"Wellingrove - Dundee, New South Wales 2010",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,616,610,608,first-class narrative source,medium,[],"Wentworth Falls, New South Wales 2020",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,617,611,609,first-class narrative source,medium,[],"Wiangaree, New South Wales 1998",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,618,612,610,first-class narrative source,medium,[],"Wolgan Valley, New South Wales 2002",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,619,613,611,first-class narrative source,medium,[],"Wollar, New South Wales 2000",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,620,614,612,first-class narrative source,medium,[],"Wombeyan Caves, New South Wales 1987",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,621,615,613,first-class narrative source,medium,[],"Woodenbong, New South Wales 1976",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,622,616,614,first-class narrative source,medium,[],"Woodenbong, New South Wales 1977",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,623,617,615,first-class narrative source,medium,[],"Woodenbong, New South Wales 1998",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
