flag_id,record_id,title,state_territory,x,y,source_location_type,confidence
mapped:424,424,"Goonoo Forest, New South Wales 1998",NSW,148.8761111,-32.0066667,locality,high
mapped:434,434,"Grassy Head / Stuarts Point, New South Wales 1998",NSW,152.9887422,-30.7858622,locality,high
mapped:453,453,"Springbrook, Queensland 1998",QLD,153.2715593,-28.185749,locality,high
mapped:455,455,"Springbrook, Queensland 1998",QLD,153.2715593,-28.185749,locality,high
mapped:469,469,"Tin Can Bay, Queensland 1998",QLD,152.9461788,-25.8828544,locality,high
mapped:480,480,"Keiraville, New South Wales 1998",NSW,150.8729729,-34.4092539,locality,high
mapped:520,520,"Macquarie Feilds, New South Wales 1998",NSW,150.8849303,-33.9904477,locality,high
mapped:587,587,"Taree, New South Wales 1998",NSW,152.4608481,-31.912864,locality,high
mapped:617,617,"Wiangaree, New South Wales 1998",NSW,152.9652769,-28.5083827,locality,high
mapped:623,623,"Woodenbong, New South Wales 1998",NSW,152.6120214,-28.3913455,locality,high
mapped:631,631,"Yanderra, New South Wales 1998",NSW,150.5724825,-34.3209918,locality,high
mapped:841,841,1998 - NT News Article,NT,131.1070072,-13.2387657,town,high
mapped:61,61,"Wilsons Promontory, Victoria 1999",VIC,146.3514784,-38.9567021,locality,high
mapped:114,114,"Bourke, New South Wales 1999",NSW,145.2940392,-29.9960307,locality,high
mapped:115,115,"Mt. Kembla, New South Wales 1999",NSW,150.8067132,-34.4421839,locality,high
mapped:116,116,"Leura, New South Wales 2000",NSW,150.3317665,-33.7156888,locality,high
mapped:177,177,"Daisy Hill, Queensland 1999",QLD,153.1538113,-27.643611,locality,high
mapped:235,235,"Falls Creek, Victoria 1999",VIC,147.2441791,-36.878683,locality,high
mapped:392,392,"Dargan, New South Wales 1999",NSW,150.2511111,-33.4816667,locality,high
mapped:413,413,"Ormeau, Queensland 1999",QLD,153.2520815,-27.774813,locality,high
mapped:478,478,"Katoomba, New South Wales 1999",NSW,150.3121633,-33.713759,locality,high
mapped:506,506,"Lake Macquarie, New South Wales 1999",NSW,151.5294684,-33.0374325,locality,high
mapped:522,522,"Medowie, New South Wales 1999",NSW,151.8511111,-32.7316667,locality,high
mapped:624,624,"Woodford, New South Wales 1999",NSW,150.4810891,-33.7349677,locality,high
mapped:943,943,1999 - Gold Coast Bulletin - 25-08-1999,QLD,153.4145987,-28.0023731,locality,medium
mapped:944,944,1999 - Lismore Northern Star Yowie Article,NSW,153.2791883,-28.8077608,locality,medium
mapped:945,945,1999 - Thats Life Magazine Yowie Article,QLD,153.4145987,-28.0023731,locality,high
mapped:3978,3978,Kimberley's Wedding / Favourite Haunt,NSW,147.5758032,-34.8682927,exact_site,B
mapped:17,17,"Coral Bay, Western Australia 2000",WA,113.770165,-23.1436752,locality,high
mapped:18,18,"Lancedin, Western Australia 2000",WA,115.3301909,-31.0225285,locality,high
mapped:117,117,"Yowrie, New South Wales 2000",NSW,149.7393829,-36.3194678,locality,high
mapped:178,178,"Booreen Point, Queensland 2000",QLD,152.984517,-26.2815525,locality,high
mapped:179,179,"Gayndah, Queensland 2000 (2)",QLD,151.6370233,-25.6268775,locality,high
mapped:180,180,"Kilcoy, Queensland 2000",QLD,152.561157,-26.9417175,town,high
mapped:181,181,"Tully, Queensland 2000",QLD,145.9285816,-17.9429225,locality,high
mapped:215,215,"Aboriginal P.O.V, New South Wales 2001",NSW,151.2997832,-33.701014,locality,high
mapped:223,223,"Billabong, Victoria 2000",VIC,146.8168275,-37.2516192,locality,medium
mapped:243,243,"Blackbutt, Queensland 2000",QLD,152.1011195,-26.8830175,locality,high
mapped:248,248,"Bateman's Bay, New South Wales 2000",NSW,150.1947997,-35.7293379,locality,high
mapped:319,319,"Esk, Queensland 2000",QLD,152.4220194,-27.2398683,locality,high
mapped:329,329,"Gayndah, Queensland 2000 (1)",QLD,151.6370233,-25.6268775,locality,high
mapped:331,331,"Gayndah, Queensland 2000 (3)",QLD,151.6370233,-25.6268775,locality,high
mapped:333,333,"Gogango, Queensland 2000",QLD,149.9135601,-23.5599195,locality,high
mapped:375,375,"Malanda, Queensland 2000",QLD,145.5959372,-17.352837,locality,high
mapped:415,415,"Ormeau, Queensland 2000",QLD,153.2520815,-27.774813,locality,high
mapped:440,440,"Hannam Vale, New South Wales 2000",NSW,152.5943307,-31.7124928,locality,high
mapped:468,468,"Jamison Valley, New South Wales 2000",NSW,150.3270177,-33.75431,locality,high
mapped:516,516,"Lithgow, New South Wales 2000",NSW,150.1564887,-33.481536,locality,high
mapped:559,559,"Pickett Hill, New South Wales 2000",NSW,152.9953574,-30.5728234,locality,high
mapped:619,619,"Wollar, New South Wales 2000",NSW,149.9483663,-32.3581121,locality,high
mapped:845,845,2000 - Gold Coast Bulletin,QLD,153.4145987,-28.0023731,locality,medium
mapped:846,846,2000 - Townsville Bulletin Yowie Article,QLD,146.8239537,-19.2569391,locality,medium
mapped:946,946,2000 - Daily Examiner Yowie Article,NSW,152.9336357,-29.6816773,locality,medium
mapped:947,947,2000 - Gold Coast Bulletin Yowiehunters,QLD,153.4145987,-28.0023731,locality,medium
mapped:949,949,2000 - Queensland Times Yowie Article,QLD,152.2791353,-27.5615314,locality,medium
mapped:1028,1028,2000 - Batemans Bay Post Yowie Article,NSW,150.178289,-35.7072183,locality,medium
mapped:1039,1039,2000 - Sunday Mail Yowie Article,QLD,153.0235009,-27.4689623,locality,medium
mapped:39,39,"Kings Canyon, Northern Territory 2001",NT,131.5779445,-24.2503097,locality,high
mapped:118,118,"Lismore, New South Wales 2001",NSW,153.2791883,-28.8077608,locality,high
mapped:182,182,"Laidley, Queensland 2001 (2)",QLD,152.4132894,-27.6395345,locality,high
mapped:337,337,"Hinze Dam, Queensland 2001",QLD,153.2801969,-28.0502971,locality,high
mapped:363,363,"Laidley, Queensland 2001 (1)",QLD,152.4132894,-27.6395345,locality,high
mapped:365,365,"Laidley, Queensland 2001 (3)",QLD,152.4132894,-27.6395345,locality,high
mapped:401,401,"Mt. Tamborine, Queensland 2001",QLD,153.1929006,-27.9489195,locality,high
mapped:446,446,"Hazelbrook, New South Wales 2001",NSW,150.4534122,-33.7219948,locality,high
mapped:488,488,"Koreelah Forest, New South Wales 2001",NSW,152.5077778,-28.2808333,locality,high
mapped:512,512,"Lightning Ridge, New South Wales 2001",NSW,147.9779283,-29.4285482,locality,high
mapped:564,564,"Pilliga, New South Wales 2001",NSW,148.8888022,-30.351605,locality,high
mapped:575,575,"Scotts Head, New South Wales 2001",NSW,152.9963024,-30.7460493,locality,high
mapped:625,625,"Woodford, New South Wales 2001",NSW,150.4810891,-33.7349677,locality,high
mapped:847,847,2001 - Yowiehunters News Article,QLD,152.2473652,-26.080292,locality,medium
mapped:950,950,2001 - Gold Coast Bulletin Yowie Article,QLD,153.4145987,-28.0023731,locality,medium
mapped:951,951,2001 - Gold Coast Bulletin Yowie Article 2,QLD,153.4145987,-28.0023731,locality,medium
mapped:952,952,2001 - Queensland Times Yowie Article,QLD,152.4220194,-27.2398683,locality,medium
mapped:953,953,2001 - Queensland Times Yowie Article 2,QLD,152.4220194,-27.2398683,locality,medium
mapped:1040,1040,2001 - Caboolture News Yowie Article,QLD,152.9510863,-27.0839336,locality,medium
mapped:1041,1041,2001 - Caboolture News Yowie Article 2,QLD,152.9510863,-27.0839336,locality,medium
mapped:62,62,"Licola, Victoria 2002",VIC,146.5695668,-37.6029585,locality,high
mapped:119,119,"Glossodia, New South Wales 2002",NSW,150.7853962,-33.5334431,locality,high
mapped:120,120,"Wollemi National Park, New South Wales 2002",NSW,150.4210458,-32.9409962,locality,high
mapped:183,183,"Beerwah, Queensland 2002",QLD,152.9604137,-26.8573095,locality,high
mapped:246,246,"Blackbutt, Queensland 2002",QLD,152.1011195,-26.8830175,locality,high
mapped:370,370,"Colo River, New South Wales 2002",NSW,150.6487565,-33.3778079,locality,high
mapped:403,403,"Mt. Tamborine, Queensland 2002",QLD,153.1967792,-27.9684035,locality,high
mapped:422,422,"Goodradigbee River, New South Wales 2002",NSW,148.7432707,-35.3727483,locality,high
mapped:450,450,"Helensburgh, New South Wales 2002",NSW,150.9822187,-34.1908519,locality,high
mapped:452,452,"Helensburgh, New South Wales 2002",NSW,150.9822187,-34.1908519,locality,high
mapped:618,618,"Wolgan Valley, New South Wales 2002",NSW,150.1541179,-33.2635587,locality,high
mapped:954,954,2002 - Lismore Northern Star Yowie Article,NSW,153.2791883,-28.8077608,locality,medium
mapped:121,121,"Gunnedah, New South Wales 2003",NSW,150.2036527,-31.0237593,locality,high
mapped:122,122,"Rosebank, New South Wales 2003",NSW,153.4011111,-28.665,locality,high
mapped:123,123,"Wentworth Falls, New South Falls 2003",NSW,150.3740633,-33.72802,locality,high
mapped:184,184,"Glasshouse Mtns, Queensland 2003",QLD,152.9302177,-26.9043015,locality,high
mapped:185,185,"Tin Can Bay, Queensland 2003",QLD,152.9133105,-25.9497504,locality,high
mapped:239,239,"Barrington Tops, New South Wales 2003",NSW,151.4844444,-32.0233333,locality,high
mapped:283,283,"Riddells Creek, Victoria 2003",VIC,144.6776503,-37.4587733,locality,high
mapped:338,338,"Bulahdelah, New South Wales 2003",NSW,152.2075678,-32.4128925,locality,high
mapped:350,350,"Byron Shire, New South Wales 2003",NSW,153.4783551,-28.6134277,locality,high
mapped:417,417,"Ormeau, Queensland 2003",QLD,153.2520815,-27.774813,locality,high
mapped:418,418,"Glenorie, New South Wales 2003",NSW,151.0105163,-33.6020739,locality,high
mapped:419,419,"Ormeau, Queensland 2003",QLD,153.2520815,-27.774813,locality,high
mapped:472,472,"Jiggi, New South Wales 2003",NSW,153.1844444,-28.6816667,locality,high
mapped:491,491,"Withcott, Queensland 2003",QLD,152.0168658,-27.5387055,locality,high
mapped:541,541,"Mulgoa, New South Wales 2003",NSW,150.6504013,-33.8371562,locality,high
mapped:565,565,"Pilliga, New South Wales 2003",NSW,148.8888022,-30.351605,locality,high
mapped:567,567,"Port Macquarie, New South Wales 2003",NSW,152.9103525,-31.4299499,locality,high
mapped:590,590,"Tharwa, New South Wales 2003",NSW,149.2208702,-35.3585986,locality,high
mapped:603,603,"Wanaaring, New South Wales 2003",NSW,144.1490336,-29.7045217,locality,high
mapped:605,605,"Warragamba, New South Wales 2003",NSW,150.6039175,-33.8890386,locality,high
mapped:608,608,"Watagans, New South Wales 2003",NSW,151.3768922,-33.0095237,locality,high
mapped:1042,1042,2003 - Herald Sun Yowie Article,VIC,144.9631732,-37.8142454,locality,medium
mapped:63,63,"Robinvale, Victoria 2004",VIC,142.7739356,-34.5840409,locality,high
mapped:186,186,"Lamington NP, Queensland 2004",QLD,153.1573088,-28.2440481,locality,high
mapped:276,276,"Childers, Queensland 2004",QLD,152.2608358,-25.246446,locality,high
mapped:347,347,"Jimbour, Queensland 2004",QLD,151.2131105,-26.9607242,locality,high
mapped:394,394,"Deepwater, New South Wales 2004",NSW,151.8451012,-29.4433982,locality,high
mapped:421,421,"Ormeau, Queensland 2004",QLD,153.2520815,-27.774813,locality,high
mapped:436,436,"Grays Point, New South Wales 2004",NSW,151.0786995,-34.0591451,locality,high
mapped:517,517,"Lithgow, New South Wales 2004",NSW,150.1564887,-33.481536,locality,high
mapped:609,609,"Watagans, New South Wales 2004",NSW,151.3768922,-33.0095237,locality,high
mapped:4055,4055,Dig to unearth Tas convict ghost tales,TAS,147.8675721,-43.1492718,exact_site,B
mapped:124,124,"Blue Knob, New South Wales 2005",NSW,152.55604,-30.6984,locality,high
mapped:125,125,"Thredbo, New South Wales 2005",NSW,148.3057091,-36.5047751,locality,high
mapped:188,188,"Ormeau, Queensland 2005",QLD,153.2520815,-27.774813,locality,high
mapped:258,258,"Cairns, Queensland 2005",QLD,145.7721854,-16.9206657,locality,high
mapped:340,340,"Bulahdelah, New South Wales 2005",NSW,152.2075678,-32.4128925,locality,high
mapped:349,349,"Kenilworth, Queensland 2005",QLD,152.6166379,-26.6352315,locality,high
mapped:423,423,"Ormeau, Queensland 2005",QLD,153.2520815,-27.774813,locality,high
mapped:477,477,"Torrens Creek, Queensland 2005",QLD,145.0419268,-21.137345,locality,high
mapped:545,545,"Murwillumbah, New South Wales 2005",NSW,153.3971541,-28.3267617,locality,high
mapped:569,569,"Richmond Range, New South Wales 2005",NSW,152.9977378,-29.3285389,locality,high
mapped:576,576,"Springwood, New South Wales 2005",NSW,150.5655467,-33.7017613,locality,high
mapped:606,606,"Warrimoo, New South Wales 2005",NSW,150.6012161,-33.723551,locality,high
mapped:955,955,2005 - Gold Coast Bulletin Yowie Article,QLD,153.4145987,-28.0023731,locality,medium
mapped:4027,4027,The Ghosthunters,NSW,150.6114983,-34.1693445,town,B
mapped:4028,4028,The Ghosthunters,NSW,150.4736891,-33.733114,exact_site,B
mapped:64,64,"Mansfield, Victoria 2006",VIC,146.0881445,-37.0521177,locality,high
mapped:126,126,"Colo Heights, New South Wales 2006",NSW,150.7177778,-33.365,locality,high
mapped:189,189,"Mapleton, Queensland 2006",QLD,152.8611681,-26.628843,locality,high
mapped:284,284,"Blackheath, New South Wales 2006",NSW,150.2847222,-33.6338889,locality,high
mapped:287,287,"Blackheath, New South Wales 2006",NSW,150.2847222,-33.6338889,locality,high
mapped:292,292,"Thomson Dam, Victoria 2006",VIC,146.4023044,-37.8407882,locality,high
mapped:351,351,"Kenilworth, Queensland 2006",QLD,152.6166379,-26.6352315,locality,high
mapped:358,358,"Cessnock, New South Wales 2006",NSW,151.3511111,-32.8316667,locality,high
mapped:412,412,"Glen Innes, New South Wales 2006",NSW,152.9336357,-29.6816773,locality,medium
mapped:515,515,"Yarrabilba, Queensland 2006",QLD,153.1081584,-27.8030098,locality,high
mapped:523,523,"Megalong Valley, New South Wales 2006",NSW,150.2316021,-33.7054371,locality,high
mapped:544,544,"Munmorah, New South Wales 2012",NSW,151.5697213,-33.2145467,locality,high
mapped:551,551,"Nunderi, New South Wales 2006",NSW,153.4633068,-28.3226712,locality,high
mapped:591,591,"Tharwa, New South Wales 2006",NSW,149.2208702,-35.3585986,locality,high
mapped:1043,1043,2006 - Yarram Standard News,VIC,146.675887,-38.5616717,locality,medium
mapped:3970,3970,Australia's Most Haunted,NSW,147.5758032,-34.8682927,exact_site,B
mapped:3991,3991,Australia's Most Haunted,TAS,147.8694003,-43.1531346,exact_site,B
mapped:4021,4021,Australia's Most Haunted,ACT,149.134539,-35.3075211,exact_site,B
mapped:4022,4022,Australia's Most Haunted,ACT,149.1300176,-35.3023519,exact_site,B
mapped:4023,4023,Australia's Most Haunted,NSW,150.6050677,-34.1723581,exact_site,B
mapped:4024,4024,Australia's Most Haunted,SA,138.5848489,-34.9179424,exact_site,B
mapped:4025,4025,Australia's Most Haunted,WA,115.7534563,-32.0553437,exact_site,B
mapped:4026,4026,Australia's Most Haunted,QLD,153.2352829,-27.387429,exact_site,B
mapped:4061,4061,Australia's Most Haunted,NSW,147.5758032,-34.8682927,exact_site,B
mapped:4062,4062,Australia's Most Haunted,ACT,149.1209536,-35.2828643,exact_site,B
mapped:65,65,"Barmah Forest (Murray River), Victoria 2007",VIC,145.204306,-36.0603113,locality,high
mapped:66,66,"Nowa Nowa, Victoria 2007",VIC,148.0910062,-37.7318356,locality,high
mapped:127,127,"Hartley, New South Wales 2007",NSW,150.1844444,-33.5483333,locality,high
mapped:190,190,"Alpha, Queensland 2007",QLD,146.7535478,-23.524547,locality,high
mapped:191,191,Uki Qld 2007,QLD,153.3793401,-27.9967999,locality,high
mapped:214,214,"Bemm River, Victoria 2007",VIC,148.8869984,-37.639909,locality,high
mapped:291,291,"Cooyar, Queensland 2007",QLD,151.8315732,-26.9823903,locality,high
mapped:339,339,"Howard, Queensland 2007",QLD,152.536403,-25.3383285,locality,high
mapped:570,570,"Richmond Range, New South Wales 2007",NSW,152.72,-28.7336111,locality,high
mapped:599,599,"Uki, New South Wales 2007",NSW,153.3305556,-28.4152778,locality,high
mapped:956,956,2007 - Gold Coast Bulletin Yowie Article,QLD,153.4145987,-28.0023731,locality,medium
mapped:1044,1044,2007 - Sunday Mail Yowie Article,QLD,153.0235009,-27.4689623,locality,medium
mapped:19,19,"Greenbushes, Western Australia 2008",WA,116.0595868,-33.8494245,locality,high
mapped:67,67,"Redbank, Victoria 2008 (2)",VIC,143.3281606,-36.9388754,locality,high
mapped:68,68,"Robinvale, Victoria 2008",VIC,142.7739356,-34.5840409,locality,high
mapped:128,128,"Bongil Bongil, New South Wales 2008",NSW,153.0654709,-30.4125822,locality,high
mapped:192,192,"Leyburn, Queensland 2008",QLD,151.5975812,-28.017406,locality,high
mapped:224,224,"Ashford, New South Wales 2008",NSW,151.0945365,-29.3257299,locality,high
mapped:249,249,"Blackbutt, Queensland 2008",QLD,152.0200753,-27.0400466,named_feature,high
mapped:280,280,"Redbank, Victoria 2008",VIC,143.3281606,-36.9388754,locality,high
mapped:297,297,"Cowley Beach, Queensland 2008",QLD,146.1321886,-17.653566,locality,high
mapped:314,314,"Bongil Bongil, New South Wales 2008",NSW,153.0654709,-30.4125822,locality,high
mapped:384,384,"Cudgen, New South Wales 2008",NSW,153.5505103,-28.2734276,locality,high
mapped:442,442,"Hartley, New South Wales 2015",NSW,150.1844444,-33.5483333,locality,high
mapped:467,467,"Tin Can Bay, Queensland 1992 (2)",QLD,152.9133105,-25.9497504,locality,high
mapped:492,492,"Kosciuszko, New South Wales 2008",NSW,148.2346,-36.4485,locality,high
mapped:503,503,"Woolooga, Queensland 2008",QLD,152.3704487,-26.0171915,locality,high
mapped:579,579,"Stanwell Tops, New South Wales 2008",NSW,150.97997,-34.2206247,locality,high
mapped:851,851,"2008 - NSW Glendonbrook, NSW",NSW,151.4328063,-32.4807435,locality,high
mapped:4017,4017,Nathan Curnow's Ghost Poetry,TAS,147.8694003,-43.1531346,exact_site,B
mapped:129,129,"Coonabarabran, New South Wales 2009",NSW,149.2733225,-31.2728076,locality,high
mapped:193,193,"Kilkivan, Queensland 2009",QLD,152.2473652,-26.080292,locality,high
mapped:225,225,"Bahrs Scrub, Queensland 2009",QLD,153.1723698,-27.7375909,locality,high
mapped:286,286,"Robinvale, Victoria 2009",VIC,142.7739356,-34.5840409,locality,high
mapped:290,290,"Blackheath, New South Wales 2009",NSW,150.2847222,-33.6338889,locality,high
mapped:300,300,"Cressbrook Creek, Queensland 2009",QLD,152.16722,-27.23722,locality,high
mapped:388,388,"Dairyville, New South Wales 2009",NSW,152.9677778,-30.265,locality,high
mapped:435,435,"Rockhampton, Queensland 2009",QLD,150.5134227,-23.3782137,locality,high
mapped:510,510,"Leura, New South Wales 2009",NSW,150.3317665,-33.7156888,locality,high
mapped:532,532,"Mt. George, New South Wales 2009",NSW,151.52501,-32.54077,locality,high
mapped:555,555,"Oberon, New South Wales 2009",NSW,149.8326162,-33.8455931,locality,high
mapped:957,957,2009 - Coonabarabran Times - Yowie Bus Inccident,NSW,149.2733225,-31.2728076,locality,medium
mapped:958,958,2009 - NT News Yowie Article,NT,131.141951,-12.768419,locality,medium
mapped:1045,1045,2009 - CFZ Michael Hardcastle Re: Yowie Kempsey,NSW,152.5228021,-30.9056457,town,medium
mapped:1046,1046,2009 - Manning River Times Yowie Article,NSW,152.1004561,-31.8517188,locality,medium
mapped:69,69,"Aberfeldy, Victoria 2010",VIC,146.3790538,-37.7021795,locality,high
mapped:70,70,"Briagolong, Victoria 2010",VIC,147.0851711,-37.809138,locality,high
mapped:130,130,"Broken Hill, New South Wales 2010",NSW,141.4511111,-31.965,locality,high
mapped:131,131,"Macquarie Pass - Robertson, New South Wales 2010",NSW,150.6408333,-34.5591667,locality,high
mapped:194,194,"Eumundi - Yandina, Queensland 2010",QLD,152.9539454,-26.5582222,locality,high
mapped:195,195,"Oak Beach, Queensland 2010",QLD,145.5234384,-16.5861445,locality,high
mapped:220,220,"Bendigo (area), Victoria 2010",VIC,144.2972658,-36.7771067,locality,high
mapped:231,231,"Beechmont, Queensland 2010",QLD,153.1951742,-28.126238,locality,high
mapped:277,277,"Otways, Victoria 2010",VIC,143.6117705,-38.6493568,locality,high
mapped:357,357,"Killarney, Queensland 2010",QLD,152.2999152,-28.348427,locality,high
mapped:372,372,"Colo, New South Wales 2010",NSW,150.8234906,-33.4250653,locality,high
mapped:390,390,"Danger Falls, New South Wales 2010",NSW,152.7142643,-30.3232623,locality,high
mapped:393,393,"Mt. Glorious, Queensland 2010",QLD,152.7643027,-27.322891,locality,high
mapped:454,454,"Hickeys Falls, New South Wales 2010",NSW,149.0677356,-31.4305209,locality,high
mapped:500,500,"Ku-ring-gai National Park, New South Wales 2010",NSW,151.2293535,-33.6282265,locality,high
mapped:511,511,"Yandina, Queensland 2010",QLD,152.9596114,-26.5658945,locality,high
mapped:577,577,"Springwood, New South Wales 2010",NSW,150.5655467,-33.7017613,locality,high
mapped:586,586,"Tallong, New South Wales 2010",NSW,150.0863205,-34.7192248,locality,high
mapped:610,610,"Watagans, New South Wales 2010",NSW,151.3768922,-33.0095237,locality,medium
mapped:612,612,"Wauchope, New South Wales 2010",NSW,152.734664,-31.4557879,locality,high
mapped:615,615,"Wellingrove - Dundee, New South Wales 2010",NSW,151.5667558,-29.6396266,locality,high
mapped:1047,1047,2010 - Armidale Express Yowie Article,NSW,151.6656564,-30.5144881,locality,medium
mapped:1095,1095,2010 - Newscastle Herald Yowie Article,NSW,149.7955552,-35.4388907,locality,medium
mapped:20,20,"Donnybrook, Western Australia 2011",WA,115.8251293,-33.5773757,locality,high
mapped:21,21,"Mandurah, Western Australia 2011",WA,115.7208782,-32.5302495,locality,high
mapped:71,71,"Bendigo (area), Victoria 2011",VIC,144.2826718,-36.7590183,town,high
mapped:72,72,"Falls Creek, Victoria 2011",VIC,147.2441791,-36.878683,locality,high
mapped:73,73,"Yarra Valley, Victoria 2011",VIC,145.522537,-37.7549851,locality,high
mapped:132,132,"Watagans, New South Wales 2010",NSW,151.3768922,-33.0095237,locality,high
mapped:133,133,"Dorrigo, New South Wales 2011",NSW,152.7120341,-30.3399677,locality,high
mapped:134,134,"Wentworth Falls, New South Wales 2011",NSW,150.3740633,-33.72802,locality,high
mapped:196,196,"Koumala Range, Queensland 2011",QLD,149.080723,-21.6102815,locality,high
mapped:232,232,"Emerald, Victoria 2011",VIC,145.4407282,-37.9321282,locality,high
mapped:263,263,"Belbora, New South Wales 2011",NSW,152.1511111,-31.9733333,locality,high
mapped:279,279,"Clear Mountain, Queensland 2011",QLD,152.890919,-27.3186825,locality,high
mapped:386,386,"Cudgen, New South Wales 2011",NSW,153.5505103,-28.2734276,locality,high
mapped:432,432,"Grafton, New South Wales 2011",NSW,152.9336357,-29.6816773,locality,high
mapped:498,498,"Krambach, New South Wales 2011",NSW,152.2606101,-32.0521151,locality,high
mapped:513,513,"Yarrabah, Queensland 2011",QLD,145.8746489,-17.0172815,locality,high
mapped:519,519,"Lowanna, New South Wales 2011",NSW,152.8994609,-30.2115911,locality,high
mapped:582,582,"Stuarts Point, New South Wales 2011",NSW,152.9933138,-30.8209314,locality,high
mapped:959,959,2011 - Daily Examiner Yowie Article,NSW,152.9336357,-29.6816773,locality,medium
mapped:3992,3992,Ghost hunters haunt old mental asylum,TAS,147.0636218,-42.7854275,exact_site,B
mapped:4081,4081,ghosts in Ghosts in the old Palmerston Centre,NT,130.9844108,-12.4799608,town,B
mapped:135,135,"Munmorah, New South Wales 2012",NSW,151.6049395,-33.1968475,locality,high
mapped:197,197,"Miriam Vale, Queensland 2012",QLD,151.5648363,-24.33462,locality,high
mapped:274,274,"Noojee, Victoria 2012",VIC,145.9443211,-37.8352675,locality,high
mapped:345,345,"Jimboomba, Queensland 2012",QLD,153.0227538,-27.8318573,locality,high
mapped:456,456,"Hornsby Heights, New South Wales 2012",NSW,151.1021935,-33.6630602,locality,high
mapped:497,497,"Wolvi, Queensland 2012",QLD,152.8442704,-26.1448875,locality,high
mapped:505,505,"Woolooga, Queensland 2012",QLD,152.3704487,-26.0171915,locality,high
mapped:536,536,"Mt. Kembla, New South Wales 2012",NSW,150.8067132,-34.4421839,locality,high
mapped:539,539,"Mt. Warning, New South Wales 2012",NSW,153.2846,-28.3818,locality,high
mapped:568,568,"Providence Portal, New South Wales 2012",NSW,148.6346,-35.9485,locality,high
mapped:583,583,"Stuarts Point, New South Wales 2012",NSW,152.9933138,-30.8209314,locality,high
mapped:589,589,"Tenterfield, New South Wales 2012",NSW,152.2813166,-28.83843,locality,high
mapped:611,611,"Watagans, New South Wales 2012",NSW,151.3768922,-33.0095237,locality,high
mapped:960,960,2012 - Sydney Telegraph Yowie Article,NSW,151.2082848,-33.8698439,locality,medium
mapped:961,961,2012- News.Com Yowie Article,NSW,150.5288182,-33.496492,locality,medium
mapped:1048,1048,2012 - Herald Sun Yowie Article,VIC,144.9631732,-37.8142454,locality,medium
mapped:74,74,"Bemm River, Victoria 2013",VIC,148.8869984,-37.639909,locality,high
mapped:75,75,"Healesville, Victoria 2013",VIC,145.5161533,-37.6537218,locality,high
mapped:136,136,"Wingello, New South Wales 2012",NSW,150.1660245,-34.7032044,locality,high
mapped:137,137,"Hawkesburry River, New South Wales 2013",NSW,150.9274931,-33.5038702,locality,high
mapped:138,138,"Parkes, New South Wales 2013",NSW,147.9761363,-32.8225409,town,high
mapped:139,139,"Tucabia, New South Wales 2013",NSW,153.1064755,-29.6681594,locality,high
mapped:198,198,"Bribie Island, Queensland 2013",QLD,153.120238,-26.9644799,locality,high
mapped:199,199,"Laidley, Queensland 2013",QLD,152.4132894,-27.6395345,locality,high
mapped:226,226,"Colac, Victoria 2013",VIC,143.5858537,-38.3399766,locality,high
mapped:278,278,"Bexhill, New South Wales 2013",NSW,153.3480115,-28.7631637,locality,high
mapped:293,293,"Blaxland, New South Wales 2013",NSW,150.6092697,-33.7460755,locality,high
mapped:309,309,"Daisy Hill, Queensland 2013",QLD,153.1538113,-27.643611,locality,high
mapped:311,311,"Dalby, Queensland 2013",QLD,151.2634168,-27.1822593,locality,high
mapped:379,379,"Maudsland, Queensland 2013",QLD,153.2823303,-27.9280622,locality,high
mapped:414,414,"Glenbrook, New South Wales 2013",NSW,150.622492,-33.7670661,locality,high
mapped:438,438,"Grenfell, New South Wales 2013",NSW,148.160764,-33.8967902,locality,high
mapped:461,461,"Tarampa, Queensland 2013",QLD,152.5442582,-27.4934865,locality,high
mapped:466,466,"Jackadgery, New South Wales 2013",NSW,152.5511068,-29.5816646,locality,high
mapped:528,528,"Mongarlowe, New South Wales 2013",NSW,149.9390471,-35.4217586,locality,high
mapped:529,529,"Mooney Mooney, New South Wales 2013",NSW,151.2177778,-33.465,locality,high
mapped:537,537,"Mt. Kembla, New South Wales 2013",NSW,150.8067132,-34.4421839,locality,high
mapped:572,572,"Roseberg State Forest, New South Wales 2013",NSW,149.0473509,-33.8225728,locality,medium
mapped:573,573,"Roseberg State Forest, New South Wales 2013",NSW,149.0473509,-33.8225728,locality,high
mapped:578,578,"Stannifer, New South Wales 2013",NSW,151.2179078,-29.8807245,locality,high
mapped:596,596,"Torrington, New South Wales 2013",NSW,151.6967475,-29.3112985,locality,high
mapped:962,962,2013 - Queensland Times Yowie Article,QLD,152.2791353,-27.5615314,locality,medium
mapped:1096,1096,2013 - Northern Star Yowie Article,NSW,153.3480115,-28.7631637,locality,medium
mapped:3997,3997,Faust's Ghost,VIC,144.9723167,-37.8106911,exact_site,B
mapped:4047,4047,Ghost hunters check Tasmania's Franklin House for bumps in the night,TAS,147.1683193,-41.4900176,exact_site,B
mapped:4074,4074,ghost in Darwin Ambulance Centre resident ghost,NT,130.8431037,-12.42858,exact_site,B
mapped:27,27,"Wilpena Pound, South Australia 2014",SA,138.606148,-31.5264564,locality,high
mapped:140,140,"Nemingha, New South Wales 2014",NSW,150.9888808,-31.1212156,locality,high
