record_id,narrative_unit_id,candidate_id,existing_source_name,existing_source_url,inferred_discovery_source_name,inferred_access_source_name,inferred_original_source_name,inferred_evidence_source_name,inferred_evidence_source_tier,source_chain_score,machine_bucket,hard_fail_reasons,machine_recommendation,machine_confidence,reviewer_decision,reviewer_notes
53,45,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1245-cranbourne-vic-1987,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
54,46,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1251-lyndhurst-vic-1987,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
55,47,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1248-emerald-vic-1988,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
56,48,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1247-dellicknora-vic-1990,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
57,49,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1920-lake-buffalo-victoria-1991,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
58,50,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/2171-hepburn-springs-victoria-1993,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
59,51,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1243-aberfeldie-vic-1996,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
60,52,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1264-warnambool-vic-1997,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
61,53,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1265-wilsons-promontory-vic-1999,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
62,54,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1592-licola-victoria-2002,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
